유역평균강수3,강우(A지역)3,강우(B지역)3,강우(C지역)3,강우(D지역)3,수위(E지역)3,수위(D지역)3
80.6,132.0,61.0,29.0,97.0,7.8,132.8
80.5,132.0,61.0,29.0,97.0,7.7,132.9
80.7,132.0,61.0,29.0,97.0,7.6,133.0
80.8,132.0,61.0,29.0,97.0,7.4,133.1
80.8,132.0,61.0,29.0,97.0,7.2,133.2
80.8,132.0,61.0,29.0,97.0,7.0,133.3
80.9,132.0,61.0,29.0,97.0,6.8,133.4
80.9,132.0,61.0,29.0,97.0,6.7,133.5
80.9,132.0,61.0,29.0,97.0,6.5,133.6
80.9,132.0,61.0,29.0,97.0,6.3,133.7
80.9,132.0,61.0,28.0,97.0,6.1,133.8
80.9,132.0,61.0,28.0,97.0,6.0,133.9
81.0,132.0,61.0,28.0,97.0,5.8,134.0
81.2,133.0,61.0,28.0,96.0,5.7,134.1
81.2,133.0,61.0,28.0,96.0,5.6,134.2
81.2,133.0,61.0,28.0,93.0,5.4,134.3
81.7,153.0,61.0,28.0,93.0,5.3,134.3
81.8,153.0,60.0,28.0,93.0,5.2,134.4
81.8,153.0,56.0,28.0,93.0,5.1,134.5
81.8,153.0,56.0,28.0,93.0,5.0,134.5
81.8,153.0,49.0,28.0,93.0,4.9,134.6
81.8,153.0,48.0,28.0,93.0,4.8,134.6
81.8,153.0,48.0,27.0,93.0,4.7,134.7
81.8,153.0,48.0,26.0,93.0,4.7,134.7
81.8,153.0,48.0,17.0,93.0,4.6,134.7
81.8,153.0,48.0,16.0,93.0,4.5,134.8
82.1,154.0,48.0,12.0,93.0,4.5,134.8
82.6,155.0,50.0,11.0,80.0,4.5,134.8
80.8,154.0,52.0,2.0,77.0,4.4,134.8
79.4,150.0,52.0,5.0,50.0,4.4,134.9
78.4,148.0,51.0,6.0,38.0,4.3,134.9
78.0,144.0,38.0,11.0,32.0,4.3,134.9
77.9,140.0,33.0,13.0,22.0,4.2,134.9
78.0,138.0,32.0,20.0,22.0,4.1,134.9
77.9,138.0,27.0,20.0,22.0,4.1,134.9
77.9,138.0,19.0,20.0,22.0,4.0,135.0
77.9,138.0,12.0,20.0,17.0,4.0,135.0
78.1,138.0,8.0,20.0,17.0,3.9,135.0
77.6,138.0,8.0,21.0,15.0,3.9,135.0
76.8,138.0,8.0,25.0,12.0,3.8,135.0
73.1,137.0,8.0,25.0,5.0,3.8,135.0
62.6,105.0,8.0,28.0,5.0,3.8,135.0
53.5,81.0,7.0,31.0,5.0,3.8,135.0
48.9,86.0,7.0,31.0,6.0,3.7,135.0
45.5,90.0,7.0,31.0,6.0,3.7,135.0
38.5,92.0,5.0,31.0,6.0,3.7,135.0
33.3,88.0,5.0,31.0,6.0,3.6,135.0
25.4,74.0,5.0,31.0,6.0,3.6,135.0
22.6,70.0,5.0,31.0,6.0,3.6,135.0
21.2,66.0,5.0,32.0,6.0,3.5,135.0
19.2,49.0,5.0,33.0,6.0,3.5,135.0
17.7,44.0,5.0,33.0,6.0,3.5,135.0
18.2,39.0,8.0,34.0,6.0,3.5,135.0
18.4,41.0,9.0,35.0,8.0,3.4,135.0
18.6,43.0,10.0,41.0,12.0,3.4,135.0
20.3,46.0,11.0,45.0,17.0,3.4,135.0
22.2,48.0,11.0,50.0,22.0,3.4,135.0
23.2,49.0,11.0,56.0,23.0,3.4,135.0
23.6,49.0,12.0,56.0,23.0,3.4,135.0
24.1,48.0,13.0,56.0,23.0,3.4,135.0
24.8,48.0,14.0,56.0,24.0,3.5,135.0
25.4,48.0,15.0,56.0,24.0,3.5,135.0
26.2,53.0,16.0,56.0,24.0,3.5,135.0
26.5,54.0,17.0,56.0,24.0,3.5,135.0
26.8,55.0,17.0,56.0,24.0,3.5,135.0
26.9,55.0,17.0,55.0,24.0,3.5,135.0
26.9,56.0,17.0,55.0,24.0,3.5,135.0
26.9,56.0,17.0,52.0,24.0,3.5,135.0
26.9,56.0,17.0,51.0,24.0,3.5,135.0
26.9,56.0,17.0,45.0,24.0,3.5,135.0
26.9,56.0,17.0,43.0,24.0,3.6,135.0
26.7,56.0,17.0,36.0,21.0,3.6,135.0
26.6,55.0,17.0,36.0,20.0,3.6,135.0
26.5,55.0,17.0,36.0,20.0,3.6,135.0
26.0,55.0,17.0,36.0,20.0,3.6,135.0
26.0,35.0,15.0,36.0,20.0,3.6,135.0
26.0,35.0,13.0,35.0,20.0,3.6,135.0
25.9,35.0,13.0,31.0,20.0,3.6,135.0
25.9,35.0,13.0,31.0,20.0,3.6,135.0
25.9,35.0,13.0,28.0,20.0,3.6,135.0
26.0,35.0,13.0,25.0,20.0,3.6,135.0
26.0,35.0,13.0,25.0,20.0,3.6,135.0
26.0,35.0,13.0,25.0,20.0,3.6,135.0
26.0,35.0,13.0,25.0,19.0,3.5,135.0
25.6,35.0,13.0,25.0,19.0,3.5,135.0
24.6,34.0,13.0,25.0,18.0,3.5,135.0
24.1,33.0,13.0,25.0,18.0,3.5,135.0
22.8,33.0,13.0,24.0,18.0,3.5,135.0
21.5,33.0,14.0,23.0,18.0,3.4,135.0
21.2,32.0,14.0,23.0,18.0,3.4,135.0
21.1,33.0,14.0,22.0,18.0,3.4,134.9
21.3,33.0,14.0,21.0,18.0,3.4,134.9
22.2,35.0,14.0,15.0,18.0,3.4,134.9
22.8,36.0,14.0,11.0,19.0,3.3,134.9
23.3,36.0,13.0,6.0,19.0,3.3,134.9
23.6,36.0,13.0,0.0,18.0,3.3,134.9
24.7,36.0,14.0,0.0,14.0,3.3,134.9
26.8,41.0,15.0,1.0,9.0,3.3,134.9
27.6,42.0,15.0,2.0,13.0,3.3,134.9
27.7,42.0,15.0,2.0,15.0,3.3,134.9
27.7,42.0,12.0,2.0,16.0,3.3,134.9
27.6,42.0,11.0,2.0,16.0,3.3,134.9
26.8,35.0,10.0,2.0,15.0,3.3,134.9
26.7,31.0,9.0,2.0,15.0,3.3,134.9
26.8,29.0,9.0,2.0,15.0,3.3,134.8
26.8,30.0,9.0,3.0,15.0,3.3,134.8
27.1,32.0,8.0,3.0,15.0,3.3,134.8
27.0,32.0,7.0,3.0,15.0,3.3,134.8
26.7,32.0,6.0,3.0,15.0,3.4,134.8
25.6,32.0,5.0,3.0,15.0,3.4,134.8
23.9,32.0,4.0,3.0,15.0,3.4,134.8
22.0,32.0,3.0,3.0,15.0,3.4,134.8
20.1,30.0,3.0,3.0,15.0,3.4,134.8
17.9,28.0,3.0,3.0,15.0,3.4,134.8
16.0,24.0,3.0,3.0,15.0,3.4,134.8
15.9,22.0,4.0,3.0,15.0,3.4,134.8
16.7,22.0,4.0,3.0,23.0,3.4,134.8
16.8,23.0,5.0,3.0,24.0,3.4,134.8
16.8,23.0,8.0,3.0,24.0,3.4,134.8
16.5,23.0,8.0,3.0,25.0,3.3,134.8
15.8,23.0,8.0,4.0,25.0,3.3,134.8
16.0,20.0,16.0,4.0,25.0,3.3,134.7
17.5,20.0,17.0,4.0,25.0,3.3,134.7
18.6,22.0,17.0,5.0,26.0,3.3,134.7
19.3,22.0,17.0,5.0,26.0,3.3,134.7
19.4,21.0,17.0,6.0,26.0,3.3,134.7
19.5,21.0,17.0,6.0,27.0,3.3,134.7
19.6,21.0,17.0,6.0,27.0,3.3,134.7
19.6,21.0,17.0,6.0,27.0,3.3,134.7
19.8,21.0,17.0,6.0,27.0,3.3,134.7
19.9,21.0,17.0,6.0,27.0,3.3,134.7
19.9,21.0,18.0,6.0,27.0,3.3,134.7
20.3,21.0,20.0,6.0,27.0,3.3,134.7
20.6,21.0,21.0,6.0,27.0,3.3,134.7
20.9,22.0,21.0,6.0,27.0,3.3,134.7
20.9,22.0,21.0,5.0,26.0,3.3,134.7
21.1,22.0,20.0,4.0,26.0,3.2,134.6
21.2,22.0,20.0,4.0,25.0,3.2,134.6
21.2,22.0,20.0,4.0,25.0,3.2,134.6
21.2,22.0,20.0,4.0,25.0,3.2,134.6
21.2,22.0,21.0,4.0,16.0,3.2,134.6
21.4,22.0,22.0,4.0,13.0,3.2,134.6
21.6,22.0,22.0,4.0,12.0,3.2,134.6
21.7,22.0,22.0,3.0,12.0,3.2,134.6
21.9,22.0,24.0,3.0,12.0,3.2,134.6
22.0,22.0,23.0,3.0,12.0,3.2,134.6
22.4,22.0,23.0,3.0,12.0,3.2,134.5
22.5,22.0,23.0,3.0,12.0,3.2,134.5
22.3,22.0,23.0,3.0,12.0,3.2,134.5
22.1,21.0,23.0,3.0,12.0,3.2,134.5
21.2,21.0,23.0,3.0,12.0,3.2,134.5
20.6,20.0,23.0,3.0,12.0,3.2,134.5
20.1,19.0,23.0,3.0,12.0,3.2,134.5
19.4,19.0,23.0,3.0,12.0,3.2,134.5
18.1,19.0,23.0,3.0,12.0,3.2,134.5
16.0,19.0,23.0,3.0,12.0,3.2,134.4
14.9,14.0,23.0,3.0,12.0,3.2,134.4
14.5,13.0,23.0,3.0,12.0,3.2,134.4
14.5,13.0,23.0,2.0,4.0,3.2,134.4
9.0,19.0,10.0,10.0,0.0,2.3,134.8
9.0,19.0,10.0,10.0,0.0,2.3,134.8
8.9,19.0,10.0,10.0,0.0,2.3,134.8
8.9,19.0,10.0,10.0,0.0,2.3,134.8
8.8,18.0,10.0,0.0,0.0,2.3,134.8
8.7,18.0,10.0,0.0,0.0,2.3,134.8
8.7,18.0,10.0,0.0,0.0,2.3,134.8
8.4,18.0,10.0,0.0,0.0,2.3,134.8
8.0,18.0,10.0,0.0,0.0,2.3,134.8
7.8,17.0,10.0,0.0,0.0,2.2,134.8
7.7,17.0,10.0,0.0,0.0,2.2,134.8
11.9,24.0,8.0,0.0,0.0,2.3,134.8
18.6,25.0,9.0,3.0,4.0,2.3,134.8
22.7,25.0,11.0,8.0,8.0,2.3,134.8
28.7,26.0,15.0,18.0,27.0,2.4,134.8
35.9,26.0,15.0,24.0,46.0,2.6,134.8
41.8,27.0,16.0,31.0,55.0,2.9,134.8
44.9,26.0,16.0,64.0,58.0,3.3,134.8
48.2,26.0,22.0,64.0,62.0,3.5,134.8
51.5,27.0,24.0,84.0,72.0,3.8,134.8
55.1,27.0,27.0,84.0,91.0,4.0,134.8
57.8,14.0,31.0,89.0,102.0,4.2,134.9
58.0,26.0,33.0,89.0,118.0,4.4,134.9
59.8,31.0,35.0,90.0,121.0,4.7,135.0
65.7,33.0,38.0,91.0,124.0,4.9,135.0
72.1,33.0,39.0,91.0,153.0,5.1,135.1
77.0,33.0,41.0,92.0,160.0,5.2,135.2
81.9,34.0,42.0,95.0,164.0,6.3,135.2
86.0,35.0,42.0,100.0,175.0,6.7,135.3
87.0,36.0,43.0,103.0,177.0,7.1,135.4
87.8,37.0,44.0,111.0,178.0,7.2,135.5
88.4,38.0,45.0,113.0,178.0,7.1,135.6
90.9,39.0,45.0,113.0,178.0,6.9,135.7
94.4,39.0,47.0,116.0,180.0,6.7,135.9
96.7,49.0,49.0,117.0,183.0,6.5,136.0
98.6,53.0,51.0,117.0,183.0,6.3,136.1
100.6,55.0,52.0,117.0,183.0,6.1,136.3
101.4,56.0,52.0,117.0,183.0,6.0,136.4
103.0,56.0,52.0,117.0,183.0,5.8,136.5
106.9,60.0,63.0,119.0,184.0,5.7,136.7
112.3,64.0,75.0,125.0,187.0,5.7,136.8
118.3,69.0,81.0,126.0,196.0,5.7,136.9
124.5,75.0,86.0,128.0,198.0,5.8,137.0
129.5,77.0,96.0,130.0,202.0,6.0,137.2
135.4,78.0,101.0,135.0,205.0,6.2,137.3
140.3,80.0,109.0,152.0,209.0,6.4,137.4
143.6,80.0,112.0,157.0,218.0,6.6,137.5
144.5,79.0,112.0,159.0,222.0,6.9,137.6
144.6,79.0,112.0,159.0,222.0,7.1,137.7
144.7,79.0,112.0,159.0,222.0,7.4,137.8
144.7,79.0,112.0,156.0,222.0,7.5,137.9
144.7,79.0,112.0,151.0,222.0,7.5,138.0
144.7,79.0,112.0,141.0,222.0,7.6,138.1
144.8,79.0,112.0,135.0,222.0,7.5,138.2
144.8,79.0,112.0,128.0,218.0,7.4,138.3
144.8,79.0,112.0,95.0,214.0,7.2,138.5
144.8,79.0,112.0,95.0,195.0,7.1,138.6
144.8,79.0,112.0,75.0,176.0,6.9,138.7
144.8,79.0,112.0,75.0,167.0,6.9,138.8
144.8,79.0,104.0,70.0,164.0,6.7,138.9
144.8,79.0,103.0,70.0,160.0,6.5,139.0
145.1,79.0,101.0,69.0,150.0,6.3,139.1
145.1,79.0,97.0,68.0,131.0,6.1,139.2
145.1,79.0,97.0,68.0,120.0,6.0,139.3
145.4,79.0,96.0,67.0,104.0,5.8,139.3
145.4,79.0,96.0,64.0,101.0,5.7,139.4
145.6,79.0,90.0,59.0,98.0,5.5,139.5
145.7,79.0,88.0,56.0,69.0,5.4,139.5
145.7,79.0,85.0,48.0,62.0,5.3,139.6
141.4,79.0,81.0,46.0,58.0,5.2,139.6
134.8,72.0,79.0,46.0,47.0,5.1,139.7
130.7,71.0,77.0,43.0,45.0,5.0,139.7
124.7,71.0,74.0,42.0,44.0,4.9,139.7
117.5,70.0,73.0,42.0,44.0,4.8,139.7
111.6,70.0,71.0,42.0,44.0,4.7,139.8
108.4,69.0,70.0,42.0,42.0,4.6,139.8
105.2,69.0,70.0,42.0,39.0,4.5,139.8
101.5,69.0,69.0,40.0,39.0,4.5,139.8
96.2,68.0,68.0,34.0,39.0,4.4,139.8
92.8,68.0,67.0,33.0,39.0,4.4,139.8
90.7,68.0,67.0,31.0,39.0,4.3,139.8
86.8,56.0,65.0,29.0,38.0,4.2,139.8
81.1,51.0,63.0,24.0,35.0,4.2,139.8
74.7,49.0,61.0,7.0,26.0,4.1,139.8
70.0,49.0,60.0,2.0,24.0,4.1,139.8
65.0,49.0,60.0,0.0,20.0,4.0,139.8
61.0,48.0,60.0,0.0,17.0,4.0,139.8
60.0,47.0,49.0,0.0,13.0,3.9,139.8
59.8,46.0,37.0,1.0,4.0,4.0,139.8
59.6,45.0,31.0,1.0,0.0,3.9,139.7
57.5,44.0,26.0,1.0,0.0,3.9,139.7
54.9,43.0,16.0,1.0,0.0,3.8,139.7
53.4,41.0,11.0,2.0,1.0,3.8,139.7
51.8,31.0,3.0,3.0,11.0,3.8,139.7
49.8,27.0,0.0,4.0,11.0,3.7,139.7
49.2,25.0,0.0,4.0,11.0,3.7,139.6
47.8,24.0,0.0,4.0,11.0,3.7,139.6
44.4,24.0,0.0,4.0,11.0,3.7,139.6
39.3,20.0,0.0,5.0,12.0,3.6,139.6
33.4,16.0,0.0,6.0,13.0,3.6,139.5
27.2,11.0,0.0,6.0,13.0,3.6,139.5
22.2,5.0,0.0,6.0,13.0,3.5,139.5
16.3,3.0,0.0,6.0,13.0,3.5,139.5
11.4,2.0,0.0,6.0,13.0,3.5,139.5
8.3,0.0,0.0,6.0,13.0,3.5,139.4
7.5,0.0,0.0,6.0,13.0,3.5,139.4
7.7,0.0,0.0,6.0,13.0,3.4,139.4
7.7,0.0,0.0,6.0,13.0,3.4,139.3
7.7,0.0,0.0,6.0,13.0,3.4,139.3
7.7,0.0,0.0,6.0,13.0,3.3,139.3
7.7,0.0,0.0,6.0,13.0,3.3,139.3
7.6,0.0,0.0,6.0,13.0,3.3,139.2
7.6,0.0,0.0,6.0,13.0,3.3,139.2
7.6,0.0,0.0,6.0,13.0,3.3,139.2
7.6,0.0,0.0,6.0,13.0,3.2,139.1
7.6,0.0,0.0,6.0,13.0,3.2,139.1
7.6,0.0,0.0,6.0,13.0,3.2,139.1
7.6,0.0,0.0,6.0,13.0,3.2,139.0
7.6,0.0,0.0,6.0,13.0,3.2,139.0
7.3,0.0,0.0,6.0,13.0,3.2,139.0
7.3,0.0,0.0,6.0,13.0,3.2,138.9
7.2,0.0,0.0,6.0,13.0,3.2,138.9
7.0,0.0,0.0,6.0,13.0,3.1,138.9
7.0,0.0,0.0,6.0,13.0,3.1,138.8
6.7,0.0,0.0,6.0,13.0,3.1,138.8
1.1,0.0,0.0,0.0,0.0,1.4,118.9
1.2,0.0,0.0,0.0,0.0,1.4,118.9
1.2,6.0,0.0,0.0,0.0,1.4,118.9
1.2,7.0,0.0,0.0,0.0,1.4,118.9
1.2,7.0,0.0,0.0,0.0,1.4,118.9
1.3,7.0,0.0,0.0,0.0,1.4,118.9
1.6,7.0,0.0,0.0,0.0,1.4,118.9
1.7,7.0,0.0,2.0,0.0,1.4,118.9
1.9,7.0,0.0,2.0,0.0,1.4,118.9
2.1,14.0,0.0,2.0,0.0,1.4,118.9
2.7,14.0,0.0,2.0,0.0,1.4,118.9
4.8,22.0,0.0,10.0,0.0,1.4,118.9
6.3,24.0,0.0,14.0,1.0,1.4,118.8
6.9,24.0,0.0,17.0,1.0,1.4,118.8
7.4,24.0,0.0,18.0,1.0,1.4,118.8
7.8,24.0,0.0,18.0,1.0,1.4,118.8
7.9,24.0,1.0,19.0,2.0,1.4,118.8
8.7,25.0,1.0,19.0,2.0,1.4,118.8
10.1,26.0,3.0,22.0,2.0,1.4,118.8
13.7,30.0,13.0,22.0,4.0,1.4,118.8
26.5,38.0,29.0,29.0,12.0,1.4,118.8
41.8,46.0,42.0,29.0,20.0,1.4,118.8
52.9,60.0,59.0,36.0,42.0,1.4,118.8
66.2,81.0,87.0,36.0,42.0,1.4,118.8
84.2,91.0,105.0,37.0,46.0,1.7,118.8
101.5,100.0,118.0,59.0,88.0,1.8,118.8
116.8,106.0,126.0,72.0,102.0,2.2,118.9
126.8,112.0,130.0,91.0,115.0,3.3,118.9
133.2,116.0,140.0,98.0,141.0,4.3,118.9
140.6,117.0,146.0,100.0,150.0,5.4,119.0
144.8,123.0,151.0,116.0,157.0,6.5,119.1
149.1,129.0,154.0,117.0,164.0,7.5,119.1
153.5,138.0,157.0,122.0,167.0,7.8,119.2
158.2,142.0,162.0,125.0,167.0,8.4,119.3
161.7,146.0,164.0,126.0,170.0,8.8,119.4
164.8,151.0,164.0,126.0,176.0,8.9,119.5
168.2,163.0,171.0,129.0,176.0,9.0,119.6
169.6,163.0,176.0,135.0,179.0,8.9,119.8
171.5,163.0,178.0,137.0,180.0,8.8,120.0
176.2,163.0,180.0,138.0,180.0,8.6,120.2
181.3,163.0,188.0,141.0,182.0,8.5,120.5
184.3,163.0,189.0,149.0,183.0,8.4,120.7
185.1,164.0,190.0,163.0,184.0,8.3,121.0
185.4,164.0,191.0,163.0,184.0,8.2,121.4
185.4,164.0,191.0,163.0,184.0,8.2,121.7
185.5,164.0,191.0,161.0,184.0,8.2,122.0
185.5,164.0,191.0,161.0,184.0,8.1,122.4
185.5,164.0,191.0,161.0,184.0,8.0,122.8
185.6,164.0,191.0,161.0,184.0,7.8,123.1
185.6,164.0,191.0,153.0,184.0,7.6,123.5
185.6,164.0,191.0,149.0,184.0,7.3,123.8
185.6,164.0,191.0,146.0,184.0,7.1,124.1
185.6,164.0,191.0,145.0,184.0,6.9,124.4
185.7,164.0,191.0,145.0,184.0,6.7,124.7
185.7,164.0,191.0,144.0,183.0,6.4,124.9
185.7,164.0,191.0,144.0,183.0,6.3,125.2
185.7,164.0,191.0,141.0,183.0,6.1,125.4
185.7,164.0,191.0,141.0,183.0,5.9,125.6
185.7,164.0,191.0,134.0,182.0,5.8,125.8
185.6,164.0,191.0,134.0,182.0,5.7,126.0
185.6,164.0,191.0,127.0,182.0,5.5,126.2
185.6,158.0,191.0,127.0,180.0,5.4,126.3
185.6,157.0,191.0,126.0,172.0,5.3,126.5
185.5,157.0,191.0,104.0,164.0,5.1,126.6
185.2,157.0,190.0,91.0,142.0,5.0,126.7
7.7,2.0,2.0,0.0,3.0,2.2,127.2
7.8,2.0,1.0,0.0,2.0,2.1,127.2
9.6,6.0,4.0,2.0,1.0,2.1,127.2
13.0,12.0,4.0,3.0,14.0,2.1,127.3
13.5,12.0,4.0,3.0,15.0,2.1,127.3
13.5,12.0,4.0,3.0,14.0,2.1,127.3
13.5,12.0,4.0,3.0,14.0,2.1,127.3
13.6,12.0,4.0,3.0,14.0,2.1,127.4
13.5,12.0,4.0,3.0,14.0,2.1,127.4
12.8,11.0,3.0,3.0,14.0,2.1,127.4
11.7,11.0,3.0,3.0,14.0,2.1,127.4
9.8,10.0,3.0,3.0,14.0,2.1,127.4
8.7,10.0,3.0,3.0,14.0,2.1,127.4
8.4,15.0,3.0,3.0,14.0,2.1,127.4
8.4,15.0,3.0,3.0,14.0,2.1,127.3
8.6,15.0,3.0,11.0,14.0,2.1,127.3
8.8,18.0,3.0,11.0,14.0,2.1,127.3
9.5,18.0,3.0,11.0,16.0,2.1,127.3
9.5,18.0,3.0,11.0,16.0,2.1,127.3
9.3,18.0,3.0,11.0,16.0,2.1,127.3
9.0,18.0,3.0,11.0,16.0,2.1,127.3
8.8,18.0,3.0,11.0,16.0,2.1,127.3
8.7,18.0,3.0,11.0,16.0,2.1,127.4
8.7,18.0,3.0,11.0,16.0,2.1,127.4
8.6,18.0,3.0,11.0,16.0,2.1,127.4
8.7,18.0,3.0,11.0,16.0,2.1,127.4
8.7,18.0,3.0,12.0,16.0,2.1,127.4
8.8,18.0,3.0,12.0,16.0,2.1,127.4
8.8,18.0,3.0,12.0,16.0,2.1,127.4
9.0,18.0,3.0,12.0,16.0,2.1,127.4
9.1,18.0,3.0,12.0,16.0,2.1,127.4
9.2,18.0,3.0,14.0,16.0,2.1,127.4
9.2,18.0,3.0,14.0,17.0,2.1,127.4
9.2,18.0,3.0,14.0,17.0,2.1,127.4
9.2,18.0,3.0,14.0,17.0,2.1,127.4
9.3,18.0,3.0,14.0,17.0,2.1,127.4
9.6,18.0,3.0,14.0,17.0,2.1,127.4
9.9,18.0,3.0,14.0,17.0,2.1,127.4
10.1,18.0,3.0,14.0,17.0,2.1,127.4
10.4,19.0,3.0,14.0,17.0,2.1,127.4
10.5,19.0,3.0,12.0,17.0,2.1,127.4
10.7,19.0,3.0,11.0,17.0,2.1,127.4
11.1,19.0,4.0,11.0,17.0,2.1,127.3
11.5,19.0,4.0,12.0,19.0,2.2,127.3
12.2,20.0,4.0,12.0,20.0,2.2,127.3
13.4,20.0,6.0,14.0,7.0,2.2,127.3
15.2,20.0,8.0,18.0,7.0,2.2,127.3
16.9,20.0,12.0,18.0,10.0,2.3,127.3
22.5,22.0,19.0,22.0,11.0,2.3,127.3
30.5,33.0,27.0,32.0,20.0,2.3,127.3
41.0,50.0,40.0,37.0,30.0,2.3,127.3
54.2,63.0,52.0,51.0,43.0,2.3,127.3
64.6,74.0,60.0,54.0,56.0,2.4,127.3
70.7,81.0,76.0,52.0,68.0,2.5,127.3
77.5,84.0,85.0,56.0,73.0,2.7,127.4
82.2,88.0,92.0,69.0,89.0,3.0,127.4
86.9,90.0,96.0,72.0,95.0,3.5,127.4
89.2,94.0,99.0,76.0,100.0,3.9,127.4
90.3,95.0,101.0,76.0,102.0,4.4,127.5
91.2,95.0,102.0,77.0,101.0,4.8,127.5
90.4,96.0,104.0,77.0,102.0,5.2,127.5
87.6,92.0,104.0,77.0,102.0,5.4,127.6
87.2,86.0,106.0,77.0,103.0,5.7,127.6
87.7,86.0,107.0,77.0,103.0,6.7,127.6
88.2,86.0,108.0,77.0,103.0,7.1,127.7
88.6,86.0,108.0,77.0,103.0,7.2,127.7
88.8,86.0,108.0,77.0,104.0,7.2,127.8
89.2,86.0,108.0,77.0,104.0,7.1,127.9
89.4,86.0,108.0,77.0,104.0,7.0,128.0
89.4,86.0,108.0,75.0,104.0,6.8,128.1
89.5,86.0,108.0,75.0,104.0,6.7,128.2
89.4,87.0,108.0,75.0,104.0,6.5,128.3
89.1,82.0,108.0,75.0,104.0,6.4,128.4
88.7,82.0,108.0,75.0,104.0,6.2,128.5
88.1,82.0,108.0,75.0,103.0,6.1,128.6
86.8,79.0,108.0,75.0,103.0,6.0,128.8
86.9,79.0,108.0,75.0,103.0,5.8,128.9
86.9,79.0,108.0,75.0,103.0,5.7,129.1
86.9,79.0,108.0,75.0,103.0,5.6,129.2
86.9,79.0,108.0,75.0,103.0,5.5,129.3
86.9,79.0,108.0,75.0,103.0,5.4,129.5
86.9,79.0,108.0,74.0,103.0,5.2,129.6
87.0,79.0,108.0,74.0,103.0,5.1,129.7
86.9,79.0,108.0,72.0,103.0,5.1,129.8
86.9,79.0,108.0,68.0,103.0,5.0,129.9
86.9,79.0,108.0,68.0,101.0,4.9,130.0
86.8,79.0,108.0,64.0,100.0,4.8,130.1
86.6,79.0,108.0,54.0,100.0,4.7,130.2
86.5,79.0,108.0,49.0,99.0,4.6,130.3
86.4,79.0,108.0,35.0,96.0,4.6,130.4
86.4,79.0,107.0,32.0,95.0,4.5,130.5
86.4,79.0,107.0,26.0,86.0,4.4,130.5
86.4,79.0,107.0,22.0,76.0,4.4,130.6
86.3,79.0,105.0,9.0,63.0,4.3,130.7
86.0,79.0,103.0,6.0,50.0,4.2,130.7
60.8,50.0,52.0,11.0,22.0,2.0,130.0
59.9,50.0,40.0,10.0,12.0,2.0,130.0
58.6,50.0,28.0,10.0,7.0,2.0,129.9
57.7,36.0,17.0,3.0,7.0,1.9,129.9
57.3,35.0,10.0,0.0,7.0,1.9,129.9
55.3,36.0,8.0,0.0,6.0,1.9,129.8
53.3,30.0,6.0,0.0,3.0,1.9,129.8
52.8,28.0,6.0,0.0,0.0,1.9,129.7
51.9,29.0,6.0,0.0,0.0,1.9,129.7
49.6,27.0,6.0,0.0,0.0,1.9,129.7
44.7,25.0,6.0,0.0,1.0,1.9,129.6
37.7,23.0,4.0,0.0,1.0,1.9,129.6
31.5,15.0,4.0,0.0,1.0,1.8,129.6
27.0,6.0,4.0,0.0,1.0,1.8,129.5
21.6,5.0,4.0,0.0,1.0,1.8,129.5
17.1,5.0,4.0,0.0,1.0,1.8,129.5
13.1,5.0,4.0,0.0,1.0,1.8,129.4
11.6,5.0,4.0,0.0,1.0,1.8,129.4
12.6,11.0,4.0,0.0,1.0,1.8,129.4
13.4,18.0,10.0,0.0,1.0,1.8,129.4
21.0,24.0,15.0,0.0,1.0,1.8,129.4
26.0,26.0,20.0,11.0,8.0,1.8,129.4
27.4,28.0,24.0,21.0,17.0,1.8,129.3
28.4,28.0,26.0,28.0,20.0,1.8,129.3
29.9,28.0,27.0,34.0,24.0,1.9,129.3
31.4,28.0,29.0,35.0,25.0,1.9,129.3
33.5,28.0,31.0,38.0,26.0,1.9,129.3
35.6,30.0,31.0,41.0,28.0,1.9,129.4
37.4,30.0,31.0,45.0,30.0,1.9,129.4
39.4,30.0,35.0,51.0,32.0,2.0,129.4
41.2,30.0,38.0,54.0,35.0,2.0,129.4
42.4,30.0,38.0,57.0,42.0,2.1,129.4
42.7,30.0,38.0,58.0,43.0,2.2,129.5
43.0,30.0,39.0,58.0,43.0,2.4,129.5
43.3,30.0,45.0,62.0,43.0,2.5,129.5
44.0,30.0,46.0,64.0,47.0,2.6,129.5
44.2,30.0,47.0,66.0,49.0,2.6,129.6
44.5,30.0,47.0,67.0,50.0,2.6,129.6
44.8,30.0,47.0,67.0,50.0,2.6,129.6
45.8,30.0,47.0,68.0,50.0,2.6,129.6
46.2,31.0,47.0,68.0,50.0,2.6,129.7
46.4,31.0,47.0,68.0,50.0,2.7,129.7
46.7,31.0,47.0,68.0,50.0,2.7,129.7
46.8,31.0,47.0,68.0,50.0,2.8,129.7
47.4,31.0,48.0,69.0,50.0,2.8,129.7
50.4,32.0,71.0,70.0,50.0,2.8,129.8
55.3,33.0,76.0,72.0,56.0,2.9,129.8
59.3,35.0,85.0,72.0,58.0,3.1,129.8
62.1,35.0,88.0,73.0,63.0,3.5,129.8
62.8,35.0,88.0,74.0,66.0,3.8,129.8
63.1,35.0,86.0,74.0,66.0,3.9,129.9
63.2,35.0,86.0,74.0,66.0,3.8,129.9
63.2,35.0,86.0,74.0,65.0,3.7,129.9
