홍수사상번호,시간,유입량,new
26,7,NA,2018077
26,8,NA,2018077
26,9,NA,2018077
26,10,NA,2018077
26,11,NA,2018077
26,12,NA,2018077
26,13,NA,2018077
26,14,NA,2018077
26,15,NA,2018077
26,16,NA,2018077
26,17,NA,2018077
26,18,NA,2018077
26,19,NA,2018077
26,20,NA,2018077
26,21,NA,2018077
