code,tot_pop,type_as,region,type_im,area,num_empty,type_qual,fee_deposit,fee_rent,sub,bus,num_park,target
C1663,642,0,7,6,51.91,3,1,17362000,231540,1,5,567,700
C1663,642,0,7,6,51.96,3,1,17362000,231540,1,5,567,700
C1663,642,0,7,6,59.99,3,1,20086000,282800,1,5,567,700
C2490,302,0,6,6,51.86,4,1,23196000,199400,0,2,217,340
C2490,302,0,6,6,59.57,4,1,26082000,234340,0,2,217,340
C2066,757,0,6,6,36.62,22,2,13007000,105280,0,2,660,503
C2066,757,0,6,6,36.62,22,2,13007000,105280,0,2,660,503
C2066,757,0,6,6,36.62,22,2,13007000,105280,0,2,660,503
C2066,757,0,6,6,39.68,22,2,14863000,117670,0,2,660,503
C2066,757,0,6,6,39.68,22,2,14863000,117670,0,2,660,503
C2066,757,0,6,6,46.9,22,2,20439000,167230,0,2,660,503
C2066,757,0,6,6,46.9,22,2,20439000,167230,0,2,660,503
C2066,757,0,6,6,46.9,22,2,20439000,167230,0,2,660,503
C2066,757,0,6,6,46.9,22,2,20439000,167230,0,2,660,503
C2066,757,0,6,6,46.9,22,2,20439000,167230,0,2,660,503
C1585,705,0,6,6,36.63,12,1,19108000,162980,1,3,502,718
C1585,705,0,6,6,36.63,12,1,19108000,162980,1,3,502,718
C1585,705,0,6,6,46.19,12,1,24207000,200540,1,3,502,718
C1585,705,0,6,6,46.19,12,1,24207000,200540,1,3,502,718
C2276,1072,0,7,6,51.67,18,1,17704000,164390,0,4,894,1159
C2276,1072,0,7,6,51.86,18,1,17704000,165640,0,4,894,1159
C2276,1072,0,7,6,59.99,18,1,21497000,202330,0,4,894,1159
C1155,375,0,7,6,51.63,9,1,33448000,192000,1,10,454,373
C1155,375,0,7,6,51.63,9,1,33448000,192000,1,10,454,373
C1155,375,0,7,6,59.65,9,1,43357000,247750,1,10,454,373
C1693,853,0,7,6,46.93,20,1,24969000,156030,0,6,862,1087
C1693,853,0,7,6,51.6,20,1,31210000,187260,0,6,862,1087
C1693,853,0,7,6,51.75,20,1,31210000,187260,0,6,862,1087
C1693,853,0,7,6,59.96,20,1,37454000,237200,0,6,862,1087
C1889,1018,0,2,6,39.48,14,1,13145000,84410,0,2,788,808
C1889,1018,0,2,6,46.81,14,1,15690000,99100,0,2,788,808
C1889,1018,0,2,6,51.86,14,1,17614000,127650,0,2,788,808
C1889,1018,0,2,6,59.57,14,1,20233000,146740,0,2,788,808
C2518,341,0,1,6,51.86,11,1,19472000,168750,0,2,240,305
C2518,341,0,1,6,59.88,11,1,23367000,194720,0,2,240,305
C1962,416,0,1,6,51.81,9,1,19064000,190640,0,3,296,401
C1962,416,0,1,6,51.86,9,1,19064000,185540,0,3,296,401
C1962,416,0,1,6,59.29,9,1,22876000,216060,0,3,296,401
C1962,416,0,1,6,59.57,9,1,22876000,210960,0,3,296,401
C1666,708,0,12,6,39.72,20,1,13191000,91670,0,4,638,465
C1666,708,0,12,6,39.72,20,1,13191000,91670,0,4,638,465
C1666,708,0,12,6,39.98,20,1,13191000,91670,0,4,638,465
C1666,708,0,12,6,46.79,20,1,17989000,124030,0,4,638,465
C1666,708,0,12,6,46.9,20,1,17989000,124030,0,4,638,465
C1666,708,0,12,6,46.9,20,1,17989000,124030,0,4,638,465
C1666,708,0,12,6,46.9,20,1,17989000,124030,0,4,638,465
C1666,708,0,12,6,51.93,20,1,22786000,151110,0,4,638,465
C1666,708,0,12,6,51.93,20,1,22786000,151110,0,4,638,465
C1537,662,0,15,6,51.85,17,1,26642000,118820,0,3,546,669
C1537,662,0,15,6,51.86,17,1,26642000,118820,0,3,546,669
C1537,662,0,15,6,51.95,17,1,26642000,118820,0,3,546,669
C1537,662,0,15,6,59.99,17,1,29470000,156340,0,3,546,669
C1329,1002,0,8,6,39.72,30,1,15859000,110530,0,2,775,554
C1329,1002,0,8,6,39.72,30,1,15859000,110530,0,2,775,554
C1329,1002,0,8,6,39.77,30,1,15859000,110530,0,2,775,554
C1329,1002,0,8,6,46.9,30,1,19343000,144180,0,2,775,554
C1329,1002,0,8,6,46.9,30,1,19343000,144180,0,2,775,554
C1329,1002,0,8,6,46.9,30,1,19343000,144180,0,2,775,554
C1329,1002,0,8,6,51.93,30,1,25233000,179040,0,2,775,554
C1329,1002,0,8,6,51.93,30,1,25233000,179040,0,2,775,554
C1762,462,0,13,6,51.93,4,1,18726000,104840,0,2,325,460
C1762,462,0,13,6,51.93,4,1,18726000,104840,0,2,325,460
C1762,462,0,13,6,59.88,4,1,22471000,124830,0,2,325,460
C2008,781,0,2,6,36.79,7,1,16912000,170360,2,5,663,548
C2008,781,0,2,6,36.79,7,1,16912000,170360,2,5,663,548
C2008,781,0,2,6,36.98,7,1,16912000,170360,2,5,663,548
C2008,781,0,2,6,36.98,7,1,16912000,170360,2,5,663,548
C2008,781,0,2,6,46.71,7,1,23473000,238740,2,5,663,548
C2008,781,0,2,6,46.71,7,1,23473000,238740,2,5,663,548
C2008,781,0,2,6,46.71,7,1,23473000,238740,2,5,663,548
C2008,781,0,2,6,51.64,7,1,31575000,276040,2,5,663,548
C2008,781,0,2,6,51.98,7,1,31575000,276040,2,5,663,548
C2008,781,0,2,6,59.63,7,1,38525000,335760,2,5,663,548
C1319,496,0,3,6,29.96,16,1,8738000,74890,0,1,428,398
C1319,496,0,3,6,36.8,16,1,9985000,99850,0,1,428,398
C1319,496,0,3,6,36.8,16,1,9985000,99850,0,1,428,398
C1319,496,0,3,6,46.06,16,1,17477000,146060,0,1,428,398
C1319,496,0,3,6,50.83,16,1,21221000,178510,0,1,428,398
C1319,496,0,3,6,50.83,16,1,21221000,178510,0,1,428,398
C1141,630,0,3,6,36.72,28,1,11380000,74590,0,2,637,620
C1141,630,0,3,6,39.49,28,1,11380000,83430,0,2,637,620
C1141,630,0,3,6,46.45,28,1,13909000,98630,0,2,637,620
C1141,630,0,3,6,46.96,28,1,13909000,98630,0,2,637,620
C1141,630,0,3,6,51.86,28,1,18968000,113800,0,2,637,620
C1141,630,0,3,6,59.99,28,1,22763000,126460,0,2,637,620
C2340,512,0,9,3,39.82,15,1,32454000,281700,0,3,362,382
C1929,492,0,15,6,39.57,19,1,14863000,123870,0,4,426,413
C1929,492,0,15,6,46.73,19,1,17962000,148630,0,4,426,413
C1929,492,0,15,6,46.9,19,1,17962000,148630,0,4,426,413
C1929,492,0,15,6,46.9,19,1,17962000,148630,0,4,426,413
C1929,492,0,15,6,51.88,19,1,24775000,173420,0,4,426,413
C1929,492,0,15,6,59.89,19,1,32208000,198190,0,4,426,413
C1681,534,0,2,6,36.97,9,1,19572000,162250,0,7,465,520
C1681,534,0,2,6,36.97,9,1,19572000,162250,0,7,465,520
C1681,534,0,2,6,46.74,9,1,34810000,257660,0,7,465,520
C1681,534,0,2,6,46.97,9,1,34810000,257660,0,7,465,520
C1681,534,0,2,6,46.97,9,1,34810000,257660,0,7,465,520
C1681,534,0,2,6,51.85,9,1,44348000,291110,0,7,465,520
C1681,534,0,2,6,51.96,9,1,44348000,291110,0,7,465,520
C1681,534,0,2,6,51.96,9,1,44348000,291110,0,7,465,520
C1184,458,0,2,6,36.98,4,1,19572000,162250,0,3,403,488
C1184,458,0,2,6,36.98,4,1,19572000,162250,0,3,403,488
C1184,458,0,2,6,46.86,4,1,34810000,257660,0,3,403,488
C1184,458,0,2,6,46.97,4,1,34810000,257660,0,3,403,488
C1184,458,0,2,6,46.97,4,1,34810000,257660,0,3,403,488
C1184,458,0,2,6,51.99,4,1,44348000,291110,0,3,403,488
C1184,458,0,2,6,51.99,4,1,44348000,291110,0,3,403,488
C2383,762,0,2,6,36.97,14,1,19572000,162250,0,3,661,832
C2383,762,0,2,6,36.97,14,1,19572000,162250,0,3,661,832
C2383,762,0,2,6,46.94,14,1,34810000,257660,0,3,661,832
C2383,762,0,2,6,46.97,14,1,34810000,257660,0,3,661,832
C2383,762,0,2,6,46.97,14,1,34810000,257660,0,3,661,832
C2383,762,0,2,6,51.87,14,1,44348000,291110,0,3,661,832
C2383,762,0,2,6,51.96,14,1,44348000,291110,0,3,661,832
C2383,762,0,2,6,51.96,14,1,44348000,291110,0,3,661,832
C2383,762,0,2,6,59.89,14,1,56985000,346850,0,3,661,832
C1579,1005,0,2,6,36.98,12,1,19572000,162250,0,2,882,1158
C1579,1005,0,2,6,36.98,12,1,19572000,162250,0,2,882,1158
C1579,1005,0,2,6,36.98,12,1,19572000,162250,0,2,882,1158
C1579,1005,0,2,6,46.95,12,1,34810000,257660,0,2,882,1158
C1579,1005,0,2,6,46.95,12,1,34810000,257660,0,2,882,1158
C1579,1005,0,2,6,46.95,12,1,34810000,257660,0,2,882,1158
C1579,1005,0,2,6,51.99,12,1,44348000,291110,0,2,882,1158
C1579,1005,0,2,6,51.99,12,1,44348000,291110,0,2,882,1158
C1579,1005,0,2,6,59.93,12,1,56985000,346850,0,2,882,1158
C2173,775,0,2,6,39.99,4,1,26014000,196950,1,2,665,745
C2173,775,0,2,6,39.99,4,1,26014000,196950,1,2,665,745
C2173,775,0,2,6,46.85,4,1,40880000,277480,1,2,665,745
C2173,775,0,2,6,46.98,4,1,40880000,277480,1,2,665,745
C2173,775,0,2,6,46.98,4,1,40880000,277480,1,2,665,745
C2173,775,0,2,6,46.98,4,1,40880000,277480,1,2,665,745
C2173,775,0,2,6,51.9,4,1,50791000,330740,1,2,665,745
C2173,775,0,2,6,51.96,4,1,50791000,330740,1,2,665,745
C1911,890,0,8,6,51.77,21,1,28491000,235360,1,2,985,831
C1911,890,0,8,6,51.77,21,1,28491000,235360,1,2,985,831
C1911,890,0,8,6,51.77,21,1,28491000,235360,1,2,985,831
C1911,890,0,8,6,51.93,21,1,28491000,235360,1,2,985,831
C1911,890,0,8,6,51.93,21,1,28491000,235360,1,2,985,831
C1911,890,0,8,6,59.47,21,1,35924000,286150,1,2,985,831
C1638,494,0,13,6,46.9,10,1,16875000,81760,0,6,358,413
C1638,494,0,13,6,46.9,10,1,16875000,81760,0,6,358,413
C1638,494,0,13,6,51.93,10,1,20122000,98640,0,6,358,413
C1638,494,0,13,6,51.93,10,1,20122000,98640,0,6,358,413
C1638,494,0,13,6,59.88,10,1,23367000,120710,0,6,358,413
C2412,571,0,12,6,36.55,10,1,14863000,99080,0,2,492,487
C2412,571,0,12,6,36.55,10,1,14863000,99080,0,2,492,487
C2412,571,0,12,6,46.9,10,1,22895000,138570,0,2,492,487
C2412,571,0,12,6,46.9,10,1,22895000,138570,0,2,492,487
C2412,571,0,12,6,51.93,10,1,27715000,168700,0,2,492,487
C1871,550,0,12,6,36.63,15,1,11469000,69340,0,4,385,408
C1871,550,0,12,6,36.63,15,1,11469000,69340,0,4,385,408
C1871,550,0,12,6,36.63,15,1,11469000,69340,0,4,385,408
C1871,550,0,12,6,46.22,15,1,14475000,88430,0,4,385,408
C1871,550,0,12,6,46.22,15,1,14475000,88430,0,4,385,408
C1871,550,0,12,6,46.22,15,1,14475000,88430,0,4,385,408
C1309,383,0,12,6,39.59,15,1,14981000,80290,0,4,385,446
C1309,383,0,12,6,46.59,15,1,18726000,100690,0,4,385,446
C1309,383,0,12,6,46.9,15,1,18726000,100690,0,4,385,446
C1309,383,0,12,6,46.9,15,1,18726000,100690,0,4,385,446
C1309,383,0,12,6,46.9,15,1,18726000,100690,0,4,385,446
C1309,383,0,12,6,51.93,15,1,21221000,119860,0,4,385,446
C1309,383,0,12,6,51.93,15,1,21221000,119860,0,4,385,446
C1527,996,0,4,6,46.61,23,1,15252000,126680,0,4,834,1150
C1527,996,0,4,6,46.61,23,1,15252000,126680,0,4,834,1150
C1527,996,0,4,6,51.86,23,1,19204000,154270,0,4,834,1150
C1527,996,0,4,6,59.29,23,1,22579000,180630,0,4,834,1150
C1527,996,0,4,6,59.57,23,1,22579000,180630,0,4,834,1150
C2208,882,0,2,6,36.91,16,1,17102000,142310,0,2,755,840
C2208,882,0,2,6,36.91,16,1,17102000,142310,0,2,755,840
C2208,882,0,2,6,46.57,16,1,31958000,217210,0,2,755,840
C2208,882,0,2,6,46.57,16,1,31958000,217210,0,2,755,840
C2208,882,0,2,6,46.85,16,1,31958000,217210,0,2,755,840
C2208,882,0,2,6,46.97,16,1,31958000,217210,0,2,755,840
C2208,882,0,2,6,51.91,16,1,41572000,262170,0,2,755,840
C2208,882,0,2,6,51.91,16,1,41572000,262170,0,2,755,840
C1940,615,0,2,6,36.91,16,1,16971000,141210,0,2,527,709
C1940,615,0,2,6,46.57,16,1,31711000,215550,0,2,527,709
C1940,615,0,2,6,46.57,16,1,31711000,215550,0,2,527,709
C1940,615,0,2,6,46.57,16,1,31711000,215550,0,2,527,709
C1940,615,0,2,6,46.59,16,1,31711000,215550,0,2,527,709
C1940,615,0,2,6,59.88,16,1,51658000,324540,0,2,527,709
C2596,470,0,2,6,36.91,15,1,17102000,142310,1,7,405,480
C2596,470,0,2,6,46.57,15,1,31958000,217210,1,7,405,480
C2596,470,0,2,6,46.57,15,1,31958000,217210,1,7,405,480
C2596,470,0,2,6,46.57,15,1,31958000,217210,1,7,405,480
C2596,470,0,2,6,46.59,15,1,31958000,217210,1,7,405,480
C2596,470,0,2,6,51.91,15,1,41572000,262170,1,7,405,480
C2596,470,0,2,6,51.91,15,1,41572000,262170,1,7,405,480
C2227,477,0,2,6,36.91,9,1,16971000,141210,0,8,413,505
C2227,477,0,2,6,36.91,9,1,16971000,141210,0,8,413,505
C2227,477,0,2,6,46.57,9,1,31711000,215550,0,8,413,505
C2227,477,0,2,6,46.85,9,1,31711000,215550,0,8,413,505
C2227,477,0,2,6,46.97,9,1,31711000,215550,0,8,413,505
C2227,477,0,2,6,51.91,9,1,41252000,260140,0,8,413,505
C2227,477,0,2,6,51.91,9,1,41252000,260140,0,8,413,505
C2563,496,0,2,6,36.63,9,1,12709000,152500,0,2,425,449
C2563,496,0,2,6,36.63,9,1,12709000,152500,0,2,425,449
C2563,496,0,2,6,46.22,9,1,16520000,190640,0,2,425,449
C2563,496,0,2,6,46.22,9,1,16520000,190640,0,2,425,449
C2358,1260,0,3,6,36.61,24,1,15577000,88260,0,8,941,1010
C2358,1260,0,3,6,36.61,24,1,15577000,88260,0,8,941,1010
C2358,1260,0,3,6,36.61,24,1,15577000,88260,0,8,941,1010
C2358,1260,0,3,6,46.29,24,1,24665000,166140,0,8,941,1010
C2358,1260,0,3,6,46.29,24,1,24665000,166140,0,8,941,1010
C2358,1260,0,3,6,46.29,24,1,24665000,166140,0,8,941,1010
C1492,390,0,2,6,39.51,15,1,11437000,69870,0,2,334,296
C1492,390,0,2,6,39.84,15,1,11437000,71140,0,2,334,296
C1492,390,0,2,6,39.84,15,1,11437000,71140,0,2,334,296
C1492,390,0,2,6,46.71,15,1,13979000,78780,0,2,334,296
C1492,390,0,2,6,46.71,15,1,13979000,78780,0,2,334,296
C1492,390,0,2,6,46.71,15,1,13979000,78780,0,2,334,296
C1492,390,0,2,6,46.71,15,1,13979000,78780,0,2,334,296
C1601,330,0,2,6,46.9,13,1,22793000,155340,0,4,335,308
C1601,330,0,2,6,46.9,13,1,22793000,155340,0,4,335,308
C1601,330,0,2,6,46.9,13,1,22793000,155340,0,4,335,308
C1601,330,0,2,6,46.9,13,1,22793000,155340,0,4,335,308
C1601,330,0,2,6,51.93,13,1,27887000,191010,0,4,335,308
C1601,330,0,2,6,51.93,13,1,27887000,191010,0,4,335,308
C1687,773,0,2,6,39.72,26,1,16225000,111470,0,3,779,349
C1687,773,0,2,6,39.72,26,1,16225000,111470,0,3,779,349
C1687,773,0,2,6,39.72,26,1,16225000,111470,0,3,779,349
C1687,773,0,2,6,46.9,26,1,22173000,151110,0,3,779,349
C1687,773,0,2,6,46.9,26,1,22173000,151110,0,3,779,349
C1687,773,0,2,6,46.9,26,1,22173000,151110,0,3,779,349
C1687,773,0,2,6,46.9,26,1,22173000,151110,0,3,779,349
C1687,773,0,2,6,49.7,26,1,24402000,167230,0,3,779,349
C1687,773,0,2,6,49.7,26,1,24402000,167230,0,3,779,349
C1687,773,0,2,6,49.7,26,1,24402000,167230,0,3,779,349
C1687,773,0,2,6,49.7,26,1,24402000,167230,0,3,779,349
C1236,1124,0,2,6,39.72,29,1,16225000,111470,0,2,1129,657
C1236,1124,0,2,6,39.72,29,1,16225000,111470,0,2,1129,657
C1236,1124,0,2,6,39.72,29,1,16225000,111470,0,2,1129,657
C1236,1124,0,2,6,46.75,29,1,22173000,149880,0,2,1129,657
C1236,1124,0,2,6,46.9,29,1,22173000,151110,0,2,1129,657
C1236,1124,0,2,6,46.9,29,1,22173000,151110,0,2,1129,657
C1236,1124,0,2,6,46.9,29,1,22173000,151110,0,2,1129,657
C1236,1124,0,2,6,46.9,29,1,22173000,151110,0,2,1129,657
C1236,1124,0,2,6,49.7,29,1,24402000,167230,0,2,1129,657
C1236,1124,0,2,6,49.7,29,1,24402000,167230,0,2,1129,657
C1236,1124,0,2,6,49.7,29,1,24402000,167230,0,2,1129,657
C1236,1124,0,2,6,49.7,29,1,24402000,167230,0,2,1129,657
C1487,550,0,2,6,51.86,15,1,23720000,132520,0,8,448,505
C1487,550,0,2,6,59.58,15,1,27465000,150500,0,8,448,505
C1379,324,0,2,6,36.65,10,1,11270000,94120,0,2,270,294
C1379,324,0,2,6,46.9,10,1,19819000,136250,0,2,270,294
C1379,324,0,2,6,46.9,10,1,19819000,136250,0,2,270,294
C1379,324,0,2,6,46.9,10,1,19819000,136250,0,2,270,294
C1386,1497,0,12,6,39.51,15,1,12392000,66990,0,5,1100,1145
C1386,1497,0,12,6,39.51,15,1,12392000,66990,0,5,1100,1145
C1386,1497,0,12,6,39.84,15,1,12392000,73320,0,5,1100,1145
C1386,1497,0,12,6,39.84,15,1,12392000,73320,0,5,1100,1145
C1386,1497,0,12,6,39.84,15,1,12392000,73320,0,5,1100,1145
C1386,1497,0,12,6,39.84,15,1,12392000,73320,0,5,1100,1145
C1386,1497,0,12,6,39.84,15,1,12392000,73320,0,5,1100,1145
C1386,1497,0,12,6,46.18,15,1,17451000,93560,0,5,1100,1145
C1386,1497,0,12,6,46.18,15,1,17451000,93560,0,5,1100,1145
C1386,1497,0,12,6,46.71,15,1,17451000,97360,0,5,1100,1145
C1386,1497,0,12,6,46.71,15,1,17451000,97360,0,5,1100,1145
C1386,1497,0,12,6,46.71,15,1,17451000,97360,0,5,1100,1145
C1386,1497,0,12,6,46.71,15,1,17451000,97360,0,5,1100,1145
C1656,531,0,12,6,36.55,7,1,9908000,78010,0,2,480,257
C1656,531,0,12,6,36.55,7,1,9908000,78010,0,2,480,257
C1656,531,0,12,6,36.55,7,1,9908000,78010,0,2,480,257
C1656,531,0,12,6,46.53,7,1,16102000,113950,0,2,480,257
C1656,531,0,12,6,46.9,7,1,16102000,113950,0,2,480,257
C1656,531,0,12,6,46.9,7,1,16102000,113950,0,2,480,257
C1656,531,0,12,6,46.9,7,1,16102000,113950,0,2,480,257
C1656,531,0,12,6,51.93,7,1,19819000,151110,0,2,480,257
C2526,355,0,4,6,36.66,16,1,8113000,67400,0,2,291,321
C2526,355,0,4,6,36.66,16,1,8113000,67400,0,2,291,321
C2526,355,0,4,6,51.77,16,1,17228000,117330,0,2,291,321
C2526,355,0,4,6,51.77,16,1,17228000,117330,0,2,291,321
C2526,355,0,4,6,59.88,16,1,21221000,143550,0,2,291,321
C1022,389,0,2,6,46.9,4,1,24665000,221980,0,4,352,450
C1022,389,0,2,6,46.9,4,1,24665000,221980,0,4,352,450
C1022,389,0,2,6,46.9,4,1,24665000,221980,0,4,352,450
C1022,389,0,2,6,46.9,4,1,24665000,221980,0,4,352,450
C1896,712,0,2,6,39.59,3,1,18175000,153180,0,2,658,845
C1896,712,0,2,6,39.72,3,1,18175000,153180,0,2,658,845
C1896,712,0,2,6,46.9,3,1,24665000,221980,0,2,658,845
C1896,712,0,2,6,46.9,3,1,24665000,221980,0,2,658,845
C1896,712,0,2,6,46.9,3,1,24665000,221980,0,2,658,845
C1896,712,0,2,6,59.88,3,1,41543000,345330,0,2,658,845
C1269,561,0,2,6,39.48,1,1,16649000,163940,0,3,572,643
C1269,561,0,2,6,46.96,1,1,19953000,193180,0,3,572,643
C1269,561,0,2,6,46.96,1,1,19953000,193180,0,3,572,643
C1269,561,0,2,6,51.86,1,1,22241000,250370,0,3,572,643
C1916,816,0,2,6,39.48,2,1,17792000,169020,1,4,822,752
C1916,816,0,2,6,46.96,2,1,20971000,202070,1,4,822,752
C1916,816,0,2,6,46.96,2,1,20971000,202070,1,4,822,752
C1916,816,0,2,6,51.86,2,1,23512000,261820,1,4,822,752
C2070,898,0,2,6,39.48,6,1,18175000,172660,0,3,909,735
C2070,898,0,2,6,46.96,6,1,21420000,206410,0,3,909,735
C2070,898,0,2,6,46.96,6,1,21420000,206410,0,3,909,735
C2070,898,0,2,6,51.86,6,1,24017000,267420,0,3,909,735
C2070,898,0,2,6,59.57,6,1,27263000,306370,0,3,909,735
C1967,581,0,2,6,36.91,6,1,12461000,149530,0,3,530,639
C1967,581,0,2,6,46.83,6,1,17395000,201730,0,3,530,639
C1967,581,0,2,6,46.83,6,1,17395000,201730,0,3,530,639
C1967,581,0,2,6,46.83,6,1,17395000,201730,0,3,530,639
C2021,851,0,2,6,36.92,7,1,11234000,140690,0,3,771,902
C2021,851,0,2,6,46.82,7,1,15729000,188260,0,3,771,902
C2021,851,0,2,6,46.82,7,1,15729000,188260,0,3,771,902
C2021,851,0,2,6,46.82,7,1,15729000,188260,0,3,771,902
C2021,851,0,2,6,46.82,7,1,15729000,188260,0,3,771,902
C2021,851,0,2,6,46.82,7,1,15729000,188260,0,3,771,902
C2021,851,0,2,6,46.82,7,1,15729000,188260,0,3,771,902
C2021,851,0,2,6,46.82,7,1,15729000,188260,0,3,771,902
C2021,851,0,2,6,46.83,7,1,15729000,188260,0,3,771,902
C2021,851,0,2,6,51.9,7,1,21971000,244060,0,3,771,902
C2021,851,0,2,6,59.88,7,1,25343000,291500,0,3,771,902
C2021,851,0,2,6,59.99,7,1,25343000,291500,0,3,771,902
C1143,693,0,2,6,36.57,3,1,15250000,165200,1,11,717,632
C1143,693,0,2,6,36.78,3,1,15250000,165200,1,11,717,632
C1143,693,0,2,6,45.53,3,1,20333000,205880,1,11,717,632
C2188,136,0,2,6,39.42,3,1,19221000,175780,0,2,136,125
C2651,225,0,2,6,39.51,5,1,19318000,176650,0,2,277,282
C2651,225,0,2,6,46.18,5,1,22241000,209710,0,2,277,282
C2657,866,0,2,6,36.65,7,1,18476000,154790,0,4,692,782
C2657,866,0,2,6,46.9,7,1,34082000,232200,0,4,692,782
C2657,866,0,2,6,46.9,7,1,34082000,232200,0,4,692,782
C2657,866,0,2,6,46.9,7,1,34082000,232200,0,4,692,782
C2657,866,0,2,6,46.9,7,1,34082000,232200,0,4,692,782
C2657,866,0,2,6,51.93,7,1,43819000,275900,0,4,692,782
C2657,866,0,2,6,51.93,7,1,43819000,275900,0,4,692,782
C2527,383,0,2,6,36.65,8,1,18476000,154790,0,3,317,375
C2527,383,0,2,6,46.9,8,1,34082000,232200,0,3,317,375
C2527,383,0,2,6,46.9,8,1,34082000,232200,0,3,317,375
C2527,383,0,2,6,51.93,8,1,43819000,275900,0,3,317,375
C2527,383,0,2,6,51.93,8,1,43819000,275900,0,3,317,375
C2262,720,0,11,6,39.45,30,1,17342000,136250,0,4,581,540
C2262,720,0,11,6,39.63,30,1,17342000,136250,0,4,581,540
C2262,720,0,11,6,39.63,30,1,17342000,136250,0,4,581,540
C2262,720,0,11,6,46.7,30,1,24775000,185810,0,4,581,540
C2262,720,0,11,6,46.9,30,1,24775000,185810,0,4,581,540
C2262,720,0,11,6,46.9,30,1,24775000,185810,0,4,581,540
C2262,720,0,11,6,51.93,30,1,28921000,241010,0,4,581,540
C2262,720,0,11,6,51.93,30,1,28921000,241010,0,4,581,540
C1084,280,0,4,6,39.63,2,1,11858000,81130,0,2,280,226
C1084,280,0,4,6,39.63,2,1,11858000,81130,0,2,280,226
C1084,280,0,4,6,46.9,2,1,16104000,109840,0,2,280,226
C1084,280,0,4,6,46.9,2,1,16104000,109840,0,2,280,226
C1084,280,0,4,6,59.89,2,1,24218000,164770,0,2,280,226
C1084,280,0,4,6,59.89,2,1,24218000,164770,0,2,280,226
C2530,307,0,1,6,39.93,19,1,16102000,198190,0,5,296,302
C2530,307,0,1,6,39.93,19,1,16102000,198190,0,5,296,302
C2530,307,0,1,6,46.96,19,1,28491000,222970,0,5,296,302
C2530,307,0,1,6,46.96,19,1,28491000,222970,0,5,296,302
C2530,307,0,1,6,59.78,19,1,37164000,322080,0,5,296,302
C2530,307,0,1,6,59.84,19,1,37164000,322080,0,5,296,302
C1046,232,0,1,6,36.62,9,1,13625000,161020,0,4,195,156
C1046,232,0,1,6,36.62,9,1,13625000,161020,0,4,195,156
C1046,232,0,1,6,51.93,9,1,28491000,284910,0,4,195,156
C1761,602,0,1,6,36.62,18,1,11234000,138550,0,2,715,730
C1761,602,0,1,6,46.9,18,1,19349000,210970,0,2,715,730
C1761,602,0,1,6,46.9,18,1,19349000,210970,0,2,715,730
C1761,602,0,1,6,47.4,18,1,19973000,214710,0,2,715,730
C1761,602,0,1,6,51.93,18,1,27465000,232200,0,2,715,730
C1761,602,0,1,6,51.93,18,1,27465000,232200,0,2,715,730
C1102,522,0,1,6,36.65,21,1,9908000,127580,0,7,525,417
C1102,522,0,1,6,36.65,21,1,9908000,127580,0,7,525,417
C1102,522,0,1,6,46.91,21,1,17342000,208110,0,7,525,417
C1102,522,0,1,6,46.91,21,1,17342000,208110,0,7,525,417
C1102,522,0,1,6,51.93,21,1,26014000,221730,0,7,525,417
C1102,522,0,1,6,51.93,21,1,26014000,221730,0,7,525,417
C2420,457,0,6,6,39.63,3,1,18726000,131070,1,8,537,505
C2420,457,0,6,6,39.63,3,1,18726000,131070,1,8,537,505
C2420,457,0,6,6,46.9,3,1,25468000,174770,1,8,537,505
C2420,457,0,6,6,46.9,3,1,25468000,174770,1,8,537,505
C2420,457,0,6,6,51.93,3,1,32459000,224710,1,8,537,505
C2420,457,0,6,6,51.93,3,1,32459000,224710,1,8,537,505
C2420,457,0,6,6,59.89,3,1,38077000,260920,1,8,537,505
C1122,808,0,6,6,39.48,7,1,17851000,122320,2,2,728,1077
C1122,808,0,6,6,39.72,7,1,17851000,122320,2,2,728,1077
C1122,808,0,6,6,39.72,7,1,17851000,122320,2,2,728,1077
C1122,808,0,6,6,46.89,7,1,24093000,164770,2,2,728,1077
C1122,808,0,6,6,46.9,7,1,24093000,164770,2,2,728,1077
C1122,808,0,6,6,46.9,7,1,24093000,164770,2,2,728,1077
C1122,808,0,6,6,46.9,7,1,24093000,164770,2,2,728,1077
C2042,712,0,6,6,39.48,13,1,17851000,122320,2,7,641,757
C2042,712,0,6,6,46.89,13,1,24093000,164770,2,7,641,757
C2042,712,0,6,6,46.9,13,1,24093000,164770,2,7,641,757
C2042,712,0,6,6,46.9,13,1,24093000,164770,2,7,641,757
C2042,712,0,6,6,46.9,13,1,24093000,164770,2,7,641,757
C1375,757,0,3,6,46.9,21,1,22471000,137310,0,12,761,754
C1375,757,0,3,6,46.9,21,1,22471000,137310,0,12,761,754
C1375,757,0,3,6,46.91,21,1,22471000,137310,0,12,761,754
C1375,757,0,3,6,46.91,21,1,22471000,137310,0,12,761,754
C1375,757,0,3,6,51.93,21,1,24969000,149810,0,12,761,754
C1375,757,0,3,6,51.93,21,1,24969000,149810,0,12,761,754
C1375,757,0,3,6,59.88,21,1,31210000,187260,0,12,761,754
C1410,356,0,16,6,36.65,10,1,9154000,76260,0,3,550,815
C1410,356,0,16,6,36.65,10,1,9154000,76260,0,3,550,815
C1410,356,0,16,6,59.88,10,1,20247000,163650,0,3,550,815
