유역평균강수6,강우(A지역)6,강우(B지역)6,강우(C지역)6,강우(D지역)6,수위(E지역)6,수위(D지역)6
80.5,132.0,61.0,29.0,97.0,7.8,132.9
80.7,132.0,61.0,29.0,97.0,7.7,132.9
80.8,132.0,61.0,29.0,97.0,7.6,132.9
80.8,132.0,61.0,29.0,97.0,7.4,132.9
80.8,132.0,61.0,29.0,97.0,7.2,133.0
80.8,132.0,61.0,29.0,97.0,7.0,133.0
80.7,132.0,61.0,29.0,97.0,6.8,133.0
80.8,132.0,61.0,28.0,97.0,6.7,133.1
80.8,132.0,61.0,28.0,97.0,6.5,133.2
80.8,132.0,61.0,28.0,97.0,6.3,133.2
80.8,132.0,61.0,28.0,96.0,6.1,133.3
80.9,132.0,61.0,28.0,96.0,6.0,133.4
81.1,133.0,61.0,28.0,93.0,5.8,133.5
81.1,133.0,61.0,28.0,93.0,5.7,133.6
81.2,133.0,61.0,28.0,93.0,5.6,133.7
81.7,153.0,61.0,28.0,93.0,5.4,133.8
81.8,153.0,61.0,28.0,93.0,5.3,133.9
81.7,153.0,61.0,28.0,93.0,5.2,134.0
81.2,153.0,60.0,28.0,93.0,5.1,134.0
78.9,153.0,56.0,27.0,93.0,5.0,134.1
76.2,153.0,56.0,26.0,93.0,4.9,134.2
73.8,153.0,49.0,17.0,93.0,4.8,134.3
72.7,153.0,48.0,16.0,93.0,4.7,134.4
72.3,153.0,48.0,12.0,93.0,4.7,134.4
72.3,153.0,48.0,10.0,80.0,4.6,134.5
72.5,154.0,48.0,2.0,77.0,4.5,134.5
73.6,155.0,48.0,2.0,47.0,4.5,134.6
74.1,155.0,50.0,5.0,37.0,4.5,134.6
75.2,154.0,52.0,5.0,32.0,4.4,134.7
76.0,151.0,52.0,11.0,22.0,4.4,134.7
75.8,148.0,52.0,13.0,22.0,4.3,134.7
72.2,144.0,51.0,20.0,22.0,4.3,134.8
61.4,140.0,38.0,20.0,22.0,4.2,134.8
52.2,138.0,33.0,20.0,17.0,4.1,134.8
47.5,138.0,32.0,20.0,17.0,4.1,134.8
43.3,138.0,27.0,20.0,15.0,4.0,134.9
36.6,138.0,19.0,21.0,12.0,4.0,134.9
31.5,138.0,12.0,25.0,5.0,3.9,134.9
23.6,138.0,8.0,25.0,4.0,3.9,134.9
20.9,138.0,8.0,28.0,5.0,3.8,134.9
19.5,137.0,8.0,31.0,5.0,3.8,134.9
17.2,105.0,8.0,31.0,6.0,3.8,135.0
14.8,88.0,8.0,31.0,6.0,3.8,135.0
14.4,90.0,7.0,31.0,6.0,3.7,135.0
12.7,92.0,7.0,31.0,6.0,3.7,135.0
11.0,92.0,7.0,31.0,6.0,3.7,135.0
10.3,88.0,6.0,31.0,6.0,3.6,135.0
10.1,74.0,5.0,32.0,6.0,3.6,135.0
10.0,70.0,5.0,33.0,6.0,3.6,135.0
10.3,66.0,5.0,33.0,6.0,3.5,135.0
11.4,49.0,5.0,34.0,6.0,3.5,135.0
12.9,44.0,5.0,35.0,8.0,3.5,135.0
14.9,41.0,8.0,41.0,12.0,3.5,135.0
16.9,43.0,9.0,45.0,17.0,3.4,135.0
19.2,47.0,10.0,50.0,22.0,3.4,135.0
21.5,48.0,11.0,56.0,23.0,3.4,135.0
22.7,49.0,11.0,56.0,23.0,3.4,135.0
23.2,49.0,11.0,56.0,23.0,3.4,135.0
23.7,49.0,12.0,56.0,24.0,3.4,135.0
24.6,48.0,13.0,56.0,24.0,3.4,135.0
25.2,48.0,14.0,56.0,24.0,3.5,135.0
26.0,53.0,15.0,56.0,24.0,3.5,135.0
26.1,54.0,16.0,55.0,24.0,3.5,135.0
26.5,55.0,17.0,55.0,24.0,3.5,135.0
26.4,55.0,17.0,52.0,24.0,3.5,135.0
26.0,56.0,17.0,51.0,24.0,3.5,135.0
25.9,56.0,17.0,45.0,24.0,3.5,135.0
26.0,56.0,17.0,43.0,24.0,3.5,135.0
25.9,56.0,17.0,36.0,21.0,3.5,135.0
25.9,56.0,17.0,36.0,20.0,3.5,135.0
25.9,56.0,17.0,36.0,20.0,3.6,135.0
25.9,56.0,17.0,36.0,20.0,3.6,135.0
25.9,55.0,17.0,36.0,20.0,3.6,135.0
25.9,55.0,17.0,35.0,20.0,3.6,135.0
25.9,55.0,17.0,31.0,20.0,3.6,135.0
25.6,35.0,17.0,31.0,20.0,3.6,135.0
24.5,35.0,15.0,28.0,20.0,3.6,135.0
24.0,35.0,13.0,25.0,20.0,3.6,135.0
22.7,35.0,13.0,25.0,20.0,3.6,135.0
21.3,35.0,13.0,25.0,20.0,3.6,135.0
20.7,35.0,13.0,25.0,19.0,3.6,135.0
20.3,35.0,13.0,25.0,19.0,3.6,135.0
20.3,35.0,13.0,25.0,18.0,3.6,135.0
20.3,35.0,13.0,25.0,18.0,3.5,135.0
20.3,35.0,13.0,24.0,18.0,3.5,135.0
20.3,34.0,13.0,23.0,18.0,3.5,135.0
20.0,33.0,13.0,23.0,18.0,3.5,135.0
19.9,33.0,13.0,22.0,18.0,3.5,135.0
20.2,33.0,14.0,21.0,18.0,3.4,135.0
20.1,33.0,14.0,15.0,18.0,3.4,135.0
20.2,33.0,14.0,11.0,18.0,3.4,135.0
20.9,35.0,14.0,6.0,19.0,3.4,135.0
21.5,36.0,14.0,0.0,17.0,3.4,135.0
21.2,36.0,14.0,0.0,14.0,3.3,135.0
21.7,36.0,14.0,0.0,9.0,3.3,135.0
22.9,36.0,13.0,1.0,4.0,3.3,134.9
25.1,41.0,14.0,2.0,12.0,3.3,134.9
25.9,42.0,15.0,2.0,15.0,3.3,134.9
26.1,42.0,15.0,2.0,16.0,3.3,134.9
25.7,42.0,15.0,2.0,15.0,3.3,134.9
24.6,42.0,15.0,2.0,15.0,3.3,134.9
23.0,42.0,12.0,2.0,15.0,3.3,134.9
21.0,35.0,11.0,2.0,15.0,3.3,134.9
19.1,31.0,10.0,3.0,15.0,3.3,134.9
16.9,30.0,9.0,3.0,15.0,3.3,134.9
15.1,32.0,9.0,3.0,15.0,3.3,134.9
13.9,32.0,9.0,3.0,15.0,3.3,134.9
13.5,32.0,8.0,3.0,15.0,3.3,134.9
12.9,32.0,7.0,3.0,15.0,3.4,134.9
12.1,32.0,6.0,3.0,15.0,3.4,134.8
11.5,32.0,5.0,3.0,15.0,3.4,134.8
10.8,32.0,4.0,3.0,15.0,3.4,134.8
10.6,30.0,3.0,3.0,15.0,3.4,134.8
10.7,28.0,3.0,3.0,15.0,3.4,134.8
11.7,24.0,3.0,3.0,23.0,3.4,134.8
13.0,23.0,4.0,3.0,24.0,3.4,134.8
13.6,23.0,4.0,3.0,24.0,3.4,134.8
14.4,23.0,5.0,3.0,25.0,3.4,134.8
14.8,23.0,8.0,4.0,25.0,3.4,134.8
14.9,23.0,8.0,4.0,25.0,3.3,134.8
15.5,25.0,8.0,4.0,25.0,3.3,134.8
17.3,21.0,16.0,5.0,26.0,3.3,134.8
18.5,23.0,17.0,5.0,26.0,3.3,134.8
19.2,22.0,17.0,6.0,26.0,3.3,134.8
19.4,22.0,17.0,6.0,27.0,3.3,134.8
19.5,21.0,17.0,6.0,27.0,3.3,134.8
19.6,21.0,17.0,6.0,27.0,3.3,134.7
19.6,21.0,17.0,6.0,27.0,3.3,134.7
19.8,21.0,17.0,6.0,27.0,3.3,134.7
19.8,21.0,17.0,6.0,27.0,3.3,134.7
19.9,21.0,17.0,6.0,27.0,3.3,134.7
20.2,21.0,18.0,6.0,27.0,3.3,134.7
20.6,21.0,20.0,5.0,26.0,3.3,134.7
20.8,22.0,21.0,4.0,26.0,3.3,134.7
20.8,22.0,21.0,4.0,25.0,3.3,134.7
21.0,22.0,21.0,4.0,25.0,3.3,134.7
21.0,22.0,21.0,4.0,25.0,3.2,134.7
21.0,22.0,20.0,4.0,16.0,3.2,134.7
20.7,22.0,20.0,4.0,13.0,3.2,134.7
20.5,22.0,20.0,4.0,12.0,3.2,134.7
20.4,22.0,21.0,3.0,12.0,3.2,134.7
19.7,22.0,22.0,3.0,12.0,3.2,134.6
19.1,22.0,22.0,3.0,12.0,3.2,134.6
18.9,22.0,22.0,3.0,12.0,3.2,134.6
18.4,22.0,25.0,3.0,12.0,3.2,134.6
17.6,22.0,24.0,3.0,12.0,3.2,134.6
15.8,22.0,23.0,3.0,12.0,3.2,134.6
14.8,22.0,23.0,3.0,12.0,3.2,134.6
14.5,22.0,23.0,3.0,12.0,3.2,134.6
14.5,21.0,23.0,3.0,12.0,3.2,134.6
14.4,22.0,23.0,3.0,12.0,3.2,134.6
14.4,20.0,23.0,3.0,12.0,3.2,134.5
14.4,19.0,23.0,3.0,12.0,3.2,134.5
14.3,19.0,23.0,3.0,12.0,3.2,134.5
14.2,19.0,23.0,3.0,12.0,3.2,134.5
13.6,19.0,23.0,2.0,4.0,3.2,134.5
13.6,14.0,23.0,2.0,3.0,3.2,134.5
13.5,13.0,23.0,2.0,3.0,3.2,134.5
13.5,13.0,23.0,1.0,2.0,3.2,134.5
7.8,19.0,10.0,10.0,0.0,2.3,134.8
7.6,19.0,10.0,0.0,0.0,2.3,134.8
7.6,19.0,10.0,0.0,0.0,2.3,134.8
7.6,19.0,10.0,0.0,0.0,2.3,134.8
7.6,18.0,10.0,0.0,0.0,2.3,134.8
7.6,18.0,10.0,0.0,0.0,2.3,134.8
7.6,18.0,10.0,0.0,0.0,2.3,134.8
7.6,18.0,10.0,0.0,0.0,2.3,134.8
7.5,18.0,10.0,0.0,0.0,2.3,134.8
7.5,17.0,10.0,0.0,0.0,2.2,134.8
11.5,24.0,10.0,3.0,4.0,2.2,134.8
16.4,25.0,18.0,8.0,8.0,2.3,134.8
19.8,25.0,9.0,18.0,27.0,2.3,134.8
23.9,26.0,11.0,24.0,46.0,2.3,134.8
29.1,26.0,15.0,31.0,55.0,2.4,134.8
34.7,27.0,15.0,64.0,58.0,2.6,134.8
37.7,27.0,16.0,64.0,62.0,2.9,134.8
40.8,26.0,16.0,84.0,72.0,3.3,134.8
44.5,27.0,22.0,84.0,91.0,3.5,134.8
49.9,27.0,24.0,89.0,102.0,3.8,134.8
53.3,27.0,27.0,89.0,118.0,4.0,134.8
55.4,26.0,31.0,90.0,121.0,4.2,134.8
59.2,31.0,33.0,91.0,124.0,4.4,134.8
65.4,33.0,35.0,91.0,153.0,4.7,134.9
71.9,33.0,38.0,92.0,160.0,4.9,134.9
76.9,33.0,39.0,95.0,164.0,5.1,134.9
81.8,34.0,41.0,100.0,175.0,5.2,134.9
85.8,35.0,42.0,103.0,177.0,6.3,135.0
86.9,36.0,42.0,111.0,178.0,6.7,135.0
87.7,37.0,43.0,113.0,178.0,7.1,135.1
88.3,38.0,44.0,113.0,178.0,7.2,135.1
90.9,39.0,45.0,116.0,180.0,7.1,135.2
94.4,41.0,45.0,117.0,183.0,6.9,135.3
96.7,49.0,47.0,117.0,183.0,6.7,135.4
98.6,53.0,49.0,117.0,183.0,6.5,135.5
100.6,55.0,51.0,117.0,183.0,6.3,135.6
101.3,56.0,52.0,117.0,183.0,6.1,135.7
102.9,56.0,52.0,119.0,184.0,6.0,135.8
106.8,60.0,52.0,125.0,187.0,5.8,135.9
112.3,64.0,63.0,126.0,196.0,5.7,136.0
118.3,69.0,75.0,128.0,198.0,5.7,136.2
124.5,75.0,81.0,130.0,202.0,5.7,136.3
129.5,77.0,86.0,135.0,205.0,5.8,136.4
135.4,78.0,96.0,152.0,209.0,6.0,136.5
140.2,80.0,101.0,157.0,218.0,6.2,136.6
143.6,80.0,109.0,159.0,222.0,6.4,136.7
144.5,80.0,112.0,159.0,222.0,6.6,136.9
144.6,79.0,112.0,156.0,222.0,6.9,137.0
144.7,79.0,112.0,151.0,222.0,7.1,137.1
144.7,79.0,112.0,141.0,222.0,7.4,137.2
144.7,79.0,112.0,135.0,222.0,7.5,137.4
144.7,79.0,112.0,128.0,218.0,7.5,137.5
144.7,79.0,112.0,95.0,214.0,7.6,137.6
144.7,79.0,112.0,95.0,195.0,7.5,137.7
144.7,79.0,112.0,75.0,176.0,7.4,137.8
144.7,79.0,112.0,75.0,167.0,7.2,137.9
144.7,79.0,112.0,70.0,164.0,7.1,138.0
144.7,79.0,112.0,70.0,160.0,6.9,138.1
144.8,79.0,112.0,69.0,150.0,6.9,138.2
144.8,79.0,112.0,68.0,131.0,6.7,138.3
140.7,79.0,104.0,68.0,120.0,6.5,138.4
134.1,79.0,103.0,67.0,104.0,6.3,138.6
130.0,79.0,101.0,64.0,101.0,6.1,138.7
124.2,79.0,97.0,59.0,98.0,6.0,138.8
117.1,79.0,97.0,56.0,69.0,5.8,138.8
111.4,79.0,96.0,48.0,62.0,5.7,138.9
108.3,79.0,96.0,46.0,58.0,5.5,139.0
105.1,79.0,90.0,46.0,47.0,5.4,139.1
101.4,79.0,88.0,43.0,45.0,5.3,139.2
96.1,79.0,85.0,42.0,44.0,5.2,139.3
92.7,72.0,81.0,42.0,44.0,5.1,139.3
90.6,71.0,79.0,42.0,44.0,5.0,139.4
86.8,71.0,77.0,42.0,42.0,4.9,139.5
80.5,70.0,74.0,42.0,39.0,4.8,139.5
74.0,70.0,73.0,40.0,39.0,4.7,139.6
69.0,69.0,71.0,34.0,39.0,4.6,139.6
64.1,69.0,70.0,33.0,39.0,4.5,139.6
60.1,69.0,70.0,31.0,39.0,4.5,139.7
59.0,68.0,69.0,29.0,38.0,4.4,139.7
58.2,68.0,68.0,24.0,35.0,4.4,139.7
57.6,68.0,67.0,7.0,26.0,4.3,139.7
55.5,56.0,67.0,2.0,24.0,4.2,139.8
52.1,51.0,65.0,0.0,20.0,4.2,139.8
50.2,49.0,63.0,0.0,17.0,4.1,139.8
48.3,49.0,61.0,0.0,13.0,4.1,139.8
46.2,49.0,60.0,0.0,4.0,4.0,139.8
45.5,48.0,60.0,1.0,0.0,4.0,139.8
44.6,47.0,60.0,1.0,0.0,3.9,139.8
41.0,46.0,49.0,1.0,0.0,4.0,139.8
36.1,45.0,37.0,1.0,0.0,3.9,139.8
31.0,44.0,31.0,2.0,1.0,3.9,139.8
25.5,43.0,26.0,3.0,11.0,3.8,139.8
20.9,41.0,16.0,4.0,11.0,3.8,139.7
15.0,31.0,11.0,4.0,11.0,3.8,139.7
10.3,27.0,3.0,4.0,11.0,3.7,139.7
7.2,25.0,0.0,4.0,11.0,3.7,139.7
6.7,24.0,0.0,5.0,12.0,3.7,139.7
7.0,24.0,0.0,6.0,13.0,3.7,139.7
7.0,20.0,0.0,6.0,13.0,3.6,139.7
7.0,16.0,0.0,6.0,13.0,3.6,139.6
6.9,11.0,0.0,6.0,13.0,3.6,139.6
6.9,5.0,0.0,6.0,13.0,3.5,139.6
6.9,3.0,0.0,6.0,13.0,3.5,139.6
7.1,2.0,0.0,6.0,13.0,3.5,139.6
7.2,0.0,0.0,6.0,13.0,3.5,139.5
7.6,0.0,0.0,6.0,13.0,3.5,139.5
7.6,0.0,0.0,6.0,13.0,3.4,139.5
7.6,0.0,0.0,6.0,13.0,3.4,139.5
7.6,0.0,0.0,6.0,13.0,3.4,139.4
7.5,0.0,0.0,6.0,13.0,3.3,139.4
7.3,0.0,0.0,6.0,13.0,3.3,139.4
7.3,0.0,0.0,6.0,13.0,3.3,139.4
7.2,0.0,0.0,6.0,13.0,3.3,139.3
7.0,0.0,0.0,6.0,13.0,3.3,139.3
7.0,0.0,0.0,6.0,13.0,3.2,139.3
6.7,0.0,0.0,6.0,13.0,3.2,139.3
6.6,0.0,0.0,6.0,13.0,3.2,139.2
6.6,0.0,0.0,6.0,13.0,3.2,139.2
6.6,0.0,0.0,6.0,13.0,3.2,139.2
6.6,0.0,0.0,6.0,13.0,3.2,139.1
6.6,0.0,0.0,6.0,13.0,3.2,139.1
6.6,0.0,0.0,6.0,13.0,3.2,139.1
6.6,0.0,0.0,6.0,13.0,3.1,139.0
6.6,0.0,0.0,5.0,13.0,3.1,139.0
6.6,0.0,0.0,5.0,13.0,3.1,139.0
1.2,0.0,0.0,0.0,0.0,1.4,118.9
1.2,6.0,0.0,0.0,0.0,1.4,118.9
1.2,7.0,0.0,0.0,0.0,1.4,118.9
1.2,7.0,0.0,0.0,0.0,1.4,118.9
1.3,7.0,0.0,0.0,0.0,1.4,118.9
1.6,7.0,0.0,2.0,0.0,1.4,118.9
1.7,7.0,0.0,2.0,0.0,1.4,118.9
1.9,7.0,0.0,2.0,0.0,1.4,118.9
2.1,14.0,0.0,2.0,0.0,1.4,118.9
2.7,14.0,0.0,10.0,0.0,1.4,118.9
4.8,22.0,0.0,14.0,1.0,1.4,118.9
6.3,24.0,0.0,17.0,1.0,1.4,118.9
6.9,24.0,0.0,18.0,1.0,1.4,118.9
7.4,24.0,0.0,18.0,1.0,1.4,118.9
7.8,24.0,0.0,19.0,2.0,1.4,118.9
7.9,24.0,0.0,19.0,2.0,1.4,118.8
8.6,25.0,1.0,22.0,2.0,1.4,118.8
9.8,26.0,1.0,22.0,4.0,1.4,118.8
12.7,30.0,3.0,29.0,12.0,1.4,118.8
25.5,38.0,13.0,29.0,20.0,1.4,118.8
40.7,46.0,29.0,36.0,42.0,1.4,118.8
51.8,60.0,42.0,36.0,42.0,1.4,118.8
65.2,81.0,59.0,37.0,46.0,1.4,118.8
83.1,91.0,87.0,59.0,88.0,1.4,118.8
100.5,100.0,105.0,72.0,102.0,1.7,118.8
116.0,106.0,118.0,91.0,115.0,1.8,118.8
126.8,112.0,126.0,98.0,141.0,2.2,118.8
133.1,116.0,130.0,100.0,150.0,3.3,118.8
140.6,117.0,140.0,116.0,157.0,4.3,118.9
144.8,123.0,146.0,117.0,164.0,5.4,118.9
149.1,129.0,151.0,122.0,167.0,6.5,118.9
153.5,138.0,154.0,125.0,167.0,7.5,118.9
158.2,142.0,157.0,126.0,170.0,7.8,119.0
161.7,146.0,162.0,126.0,176.0,8.4,119.0
164.8,151.0,164.0,129.0,176.0,8.8,119.1
168.2,163.0,164.0,135.0,179.0,8.9,119.1
169.6,163.0,171.0,137.0,180.0,9.0,119.2
171.5,163.0,176.0,138.0,180.0,8.9,119.3
176.2,163.0,178.0,141.0,182.0,8.8,119.4
181.2,163.0,180.0,149.0,183.0,8.6,119.6
184.3,163.0,188.0,163.0,184.0,8.5,119.7
185.1,164.0,189.0,163.0,184.0,8.4,119.9
185.3,164.0,190.0,161.0,184.0,8.3,120.1
185.4,164.0,191.0,161.0,184.0,8.2,120.3
185.4,164.0,191.0,161.0,184.0,8.2,120.5
185.5,164.0,191.0,161.0,184.0,8.2,120.8
185.5,164.0,191.0,153.0,184.0,8.1,121.0
185.6,164.0,191.0,149.0,184.0,8.0,121.3
185.6,164.0,191.0,146.0,184.0,7.8,121.5
185.6,164.0,191.0,145.0,184.0,7.6,121.8
185.6,164.0,191.0,145.0,184.0,7.3,122.1
185.6,164.0,191.0,144.0,183.0,7.1,122.4
185.6,164.0,191.0,144.0,183.0,6.9,122.7
185.6,164.0,191.0,141.0,183.0,6.7,123.0
185.5,164.0,191.0,141.0,183.0,6.4,123.3
185.2,164.0,191.0,134.0,182.0,6.3,123.6
185.1,164.0,191.0,134.0,182.0,6.1,123.9
184.9,164.0,191.0,127.0,182.0,5.9,124.2
184.7,164.0,191.0,127.0,180.0,5.8,124.5
184.1,164.0,191.0,126.0,172.0,5.7,124.8
182.0,164.0,191.0,104.0,164.0,5.5,125.0
180.6,158.0,191.0,91.0,142.0,5.4,125.2
179.9,157.0,191.0,72.0,142.0,5.3,125.4
179.4,157.0,191.0,65.0,138.0,5.1,125.6
179.0,157.0,191.0,63.0,96.0,5.0,125.8
7.1,2.0,3.0,2.0,1.0,2.2,127.2
7.7,6.0,2.0,3.0,14.0,2.1,127.2
9.3,12.0,4.0,3.0,14.0,2.1,127.2
8.6,12.0,4.0,3.0,14.0,2.1,127.2
8.2,12.0,4.0,3.0,14.0,2.1,127.2
7.9,12.0,4.0,3.0,14.0,2.1,127.2
7.8,12.0,4.0,3.0,14.0,2.1,127.2
7.3,12.0,4.0,3.0,14.0,2.1,127.2
6.8,12.0,4.0,3.0,14.0,2.1,127.3
6.7,11.0,4.0,3.0,14.0,2.1,127.3
6.6,11.0,3.0,3.0,14.0,2.1,127.3
6.3,10.0,3.0,3.0,14.0,2.1,127.3
6.2,15.0,3.0,3.0,14.0,2.1,127.3
6.4,15.0,3.0,11.0,14.0,2.1,127.3
6.7,15.0,3.0,11.0,14.0,2.1,127.3
7.4,18.0,3.0,11.0,16.0,2.1,127.3
8.6,18.0,3.0,11.0,16.0,2.1,127.3
8.6,18.0,3.0,11.0,16.0,2.1,127.3
8.6,18.0,3.0,11.0,16.0,2.1,127.3
8.6,18.0,3.0,11.0,16.0,2.1,127.3
8.6,18.0,3.0,11.0,16.0,2.1,127.4
8.6,18.0,3.0,11.0,16.0,2.1,127.4
8.6,18.0,3.0,11.0,16.0,2.1,127.4
8.6,18.0,3.0,11.0,16.0,2.1,127.4
8.7,18.0,3.0,12.0,16.0,2.1,127.4
8.7,18.0,3.0,12.0,16.0,2.1,127.4
8.7,18.0,3.0,12.0,16.0,2.1,127.4
8.8,18.0,3.0,12.0,16.0,2.1,127.4
9.0,18.0,3.0,12.0,16.0,2.1,127.4
9.1,18.0,3.0,14.0,16.0,2.1,127.4
9.2,18.0,3.0,14.0,17.0,2.1,127.4
9.2,18.0,3.0,14.0,17.0,2.1,127.4
9.2,18.0,3.0,14.0,17.0,2.1,127.4
9.2,18.0,3.0,14.0,17.0,2.1,127.4
9.3,18.0,3.0,14.0,17.0,2.1,127.4
9.6,18.0,3.0,14.0,17.0,2.1,127.4
9.9,18.0,3.0,14.0,17.0,2.1,127.4
10.1,18.0,3.0,12.0,17.0,2.1,127.4
10.4,19.0,3.0,11.0,17.0,2.1,127.4
10.5,19.0,3.0,11.0,17.0,2.1,127.4
10.7,19.0,3.0,11.0,17.0,2.1,127.4
11.1,19.0,3.0,12.0,19.0,2.1,127.4
11.5,19.0,4.0,12.0,7.0,2.1,127.4
12.2,20.0,4.0,14.0,6.0,2.2,127.4
13.4,20.0,4.0,18.0,7.0,2.2,127.4
15.2,20.0,6.0,18.0,10.0,2.2,127.4
16.9,20.0,8.0,22.0,11.0,2.2,127.4
22.5,22.0,12.0,32.0,20.0,2.3,127.4
30.5,33.0,19.0,37.0,30.0,2.3,127.3
41.0,50.0,27.0,51.0,43.0,2.3,127.3
54.1,63.0,43.0,46.0,56.0,2.3,127.3
62.7,74.0,52.0,52.0,68.0,2.3,127.3
65.5,81.0,60.0,56.0,73.0,2.4,127.3
71.7,84.0,76.0,69.0,89.0,2.5,127.3
76.4,88.0,85.0,72.0,95.0,2.7,127.3
81.0,90.0,92.0,76.0,100.0,3.0,127.3
83.3,94.0,96.0,76.0,100.0,3.5,127.4
84.5,95.0,99.0,77.0,101.0,3.9,127.4
85.4,95.0,101.0,77.0,102.0,4.4,127.4
86.4,96.0,102.0,77.0,102.0,4.8,127.4
87.0,96.0,104.0,77.0,103.0,5.2,127.4
87.1,92.0,104.0,76.0,103.0,5.4,127.4
87.5,86.0,106.0,77.0,103.0,5.7,127.5
87.7,86.0,107.0,77.0,103.0,6.7,127.5
87.8,86.0,108.0,77.0,104.0,7.1,127.5
87.3,86.0,108.0,77.0,104.0,7.2,127.6
86.4,86.0,108.0,75.0,104.0,7.2,127.6
86.6,86.0,108.0,75.0,104.0,7.1,127.6
86.7,86.0,108.0,75.0,104.0,7.0,127.7
86.7,86.0,108.0,75.0,104.0,6.8,127.8
86.7,87.0,108.0,75.0,104.0,6.7,127.8
86.8,87.0,108.0,75.0,103.0,6.5,127.9
86.8,82.0,108.0,75.0,103.0,6.4,128.0
86.8,82.0,108.0,75.0,103.0,6.2,128.1
86.7,82.0,108.0,75.0,103.0,6.1,128.2
86.8,79.0,108.0,75.0,103.0,6.0,128.3
86.8,79.0,108.0,75.0,103.0,5.8,128.4
86.7,79.0,108.0,75.0,103.0,5.7,128.5
86.5,79.0,108.0,74.0,103.0,5.6,128.6
86.5,79.0,108.0,74.0,103.0,5.5,128.7
86.4,79.0,108.0,72.0,103.0,5.4,128.8
86.4,79.0,108.0,68.0,103.0,5.2,128.9
86.4,79.0,108.0,68.0,101.0,5.1,129.0
86.4,79.0,108.0,64.0,100.0,5.1,129.2
86.3,79.0,108.0,54.0,100.0,5.0,129.3
86.0,79.0,108.0,49.0,99.0,4.9,129.4
85.7,79.0,108.0,35.0,96.0,4.8,129.5
85.5,79.0,108.0,32.0,95.0,4.7,129.7
85.2,79.0,108.0,26.0,86.0,4.6,129.8
85.2,79.0,108.0,22.0,76.0,4.6,129.9
84.9,79.0,108.0,9.0,63.0,4.5,130.0
84.5,79.0,107.0,6.0,50.0,4.4,130.1
84.1,79.0,107.0,2.0,38.0,4.4,130.2
83.4,79.0,107.0,2.0,33.0,4.3,130.3
82.2,79.0,105.0,1.0,17.0,4.2,130.3
47.2,50.0,59.0,3.0,7.0,2.0,130.1
42.2,50.0,53.0,0.0,7.0,2.0,130.1
35.2,50.0,42.0,0.0,6.0,2.0,130.1
29.1,36.0,29.0,0.0,3.0,1.9,130.0
24.8,36.0,17.0,0.0,0.0,1.9,130.0
19.8,37.0,10.0,0.0,0.0,1.9,130.0
15.6,30.0,8.0,0.0,0.0,1.9,129.9
12.0,29.0,6.0,0.0,0.0,1.9,129.9
10.8,30.0,6.0,0.0,1.0,1.9,129.9
10.6,27.0,6.0,0.0,1.0,1.9,129.8
10.7,25.0,6.0,0.0,1.0,1.9,129.8
9.9,23.0,6.0,0.0,1.0,1.9,129.8
8.6,15.0,4.0,0.0,1.0,1.8,129.7
6.1,6.0,4.0,0.0,1.0,1.8,129.7
4.7,5.0,4.0,0.0,1.0,1.8,129.7
4.7,5.0,4.0,0.0,1.0,1.8,129.6
4.9,5.0,4.0,0.0,1.0,1.8,129.6
6.3,11.0,4.0,0.0,1.0,1.8,129.6
7.3,18.0,4.0,0.0,1.0,1.8,129.6
15.2,25.0,10.0,11.0,8.0,1.8,129.5
21.0,26.0,15.0,21.0,17.0,1.8,129.5
24.4,28.0,20.0,28.0,20.0,1.8,129.5
26.9,28.0,24.0,34.0,24.0,1.8,129.5
28.3,28.0,26.0,35.0,25.0,1.8,129.4
29.8,28.0,27.0,38.0,26.0,1.9,129.4
31.9,28.0,29.0,41.0,28.0,1.9,129.4
34.0,30.0,31.0,45.0,30.0,1.9,129.4
36.4,30.0,31.0,51.0,32.0,1.9,129.4
39.0,30.0,31.0,54.0,35.0,1.9,129.4
41.1,30.0,35.0,57.0,42.0,2.0,129.4
42.3,30.0,38.0,58.0,43.0,2.0,129.4
42.6,30.0,38.0,58.0,43.0,2.1,129.4
42.9,30.0,38.0,62.0,43.0,2.2,129.4
43.3,30.0,39.0,64.0,47.0,2.4,129.4
44.0,30.0,45.0,66.0,49.0,2.5,129.4
44.2,30.0,46.0,67.0,50.0,2.6,129.4
44.5,30.0,47.0,67.0,50.0,2.6,129.4
44.8,30.0,47.0,68.0,50.0,2.6,129.5
45.8,30.0,47.0,68.0,50.0,2.6,129.5
46.2,31.0,47.0,68.0,50.0,2.6,129.5
46.4,31.0,47.0,68.0,50.0,2.6,129.5
46.7,31.0,47.0,68.0,50.0,2.7,129.6
46.8,31.0,47.0,69.0,50.0,2.7,129.6
47.4,31.0,47.0,70.0,50.0,2.8,129.6
50.4,32.0,48.0,72.0,56.0,2.8,129.6
55.3,33.0,71.0,72.0,58.0,2.8,129.6
59.3,35.0,76.0,73.0,63.0,2.9,129.7
62.1,35.0,85.0,74.0,66.0,3.1,129.7
62.8,35.0,88.0,74.0,66.0,3.5,129.7
63.1,35.0,89.0,74.0,65.0,3.8,129.7
63.0,35.0,88.0,74.0,65.0,3.9,129.8
62.9,35.0,87.0,74.0,65.0,3.8,129.8
62.6,35.0,86.0,74.0,65.0,3.7,129.8
