"code","tot_pop","region","num_empty","sub","bus","num_park","type_new","prop_type_im1","prop_type_im2","prop_type_im3","prop_type_im4","prop_type_im5","prop_type_im6","prop_type_im7","prop_type_im8","prop_type_im9","prop_type_im10","prop_type_qual1","prop_type_qual2","prop_type_qual3","prop_type_qual4","prop_type_qual5","prop_type_qual6","prop_type_qual7","prop_type_qual8","prop_type_qual9","prop_type_qual10","prop_type_qual11","prop_type_qual12","prop_type_qual13","prop_type_qual14","prop_areaL21","prop_areaL29","prop_areaL36","prop_areaL39","prop_areaL46","prop_areaL59","prop_areaU59","M_fee_deposit","M_fee_rent","target"
"C2289",0.590479937057435,0.466666666666667,2,0,0.2,0.127170868347339,1,0,0,0,0,0,0,0.166666667,0.833333333,0,0,0,0,0.166666667,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.083333333,0.541666667,0,0.208333333,0.083333333,0.0742579328495221,0.116673631850938,364
"C2298",0.218332022029898,0.4,21,0,0.2,0.221288515406162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.4,0,0.4,0,0,0,0.137058837434697,0.0987493247168907,444
"C2308",0.101888276947286,0,3,0,0.0666666666666667,0.104761904761905,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0434957331631326,0.169233591894564,244
"C2310",0.77183320220299,0.466666666666667,1,0,0.133333333333333,0.114285714285714,1,0,0,0,0,0,0,0.130434783,0.869565217,0,0,0,0,0.130434783,0.869565217,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0.043478261,0.565217391,0,0.217391304,0.086956522,0.099764398112033,0.119420632574638,189
"C2314",0.225806451612903,0.4,13,0,0.133333333333333,0.194397759103641,0,0,0,0,0,0,0.571428571,0.428571429,0,0,0,0.571428571,0,0,0,0,0,0,0,0.428571429,0,0,0,0,0,0.285714286,0.142857143,0.285714286,0.142857143,0.142857143,0,0,0.0391067615377948,0.134445044696097,343
"C2316",0.43273013375295,0.333333333333333,36,0,0.266666666666667,0.543417366946779,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0.25,0,0,0.0128950665437439,0.148353328508669,712
"C2319",0.22816679779701,0.4,1,0.333333333333333,0.8,0.299719887955182,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0810659606489689,0.219627549512267,266
"C2325",0.138473642800944,0.8,3,0,0.0666666666666667,0.141176470588235,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0,0.0648811353016728,0.0655814569806436,293
"C2326",0.238394964594807,1,15,0,0.266666666666667,0.260504201680672,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0.0479871403919344,0.0948148450161558,557
"C2328",0.41345397324941,1,4,0,0.133333333333333,0.686834733893557,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.290554649394448,0.375997635234999,1374
"C2329",0.394177812745869,0.333333333333333,24,0,0.333333333333333,0.53781512605042,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0.108298071846756,0.260149632544059,821
"C2336",0.169944925255704,0.2,13,0,0.133333333333333,0.21624649859944,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.428571429,0.142857143,0,0.099764398112033,0.115363837442792,562
"C2340",0.191188040912667,0.533333333333333,15,0,0.2,0.195518207282913,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.199576074194896,0.265607958657384,382
"C2346",0.209284028324154,1,12,0,0.2,0.244257703081232,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0,0.0712479020400444,0.12227465930056,553
"C2351",0.202989771833202,0.0666666666666667,6,0,0.266666666666667,0.296358543417367,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.259036002174787,0.375997635234999,646
"C2352",0.408733280881196,0.533333333333333,7,0,0.266666666666667,0.48515406162465,0,0,0,0,0,0,0.7,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.1,0.2,0,0.3,0.4,0,0,0.109440622808469,0.246241348731487,793
"C2357",0.199449252557042,0.466666666666667,25,0.333333333333333,0.133333333333333,0.263865546218487,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0.166666667,0.333333333,0.333333333,0.166666667,0,0.198264110504377,0.294199190679564,345
"C2358",0.485444531864674,0.133333333333333,24,0,0.533333333333333,0.519887955182073,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.102396205154875,0.108126841102062,1010
"C2359",0.312352478363493,0.733333333333333,9,0,0.2,0.345098039215686,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0.4,0.2,0.2,0,0.2,0,0,0,0.0706779332769323,693
"C2361",0.451612903225806,0.0666666666666667,9,0,0.266666666666667,0.56750700280112,0,0,0,0,0,0,1,0,0,0,0,0.545454545,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0.272727273,0.454545455,0.272727273,0,0.238974383219472,0.243142691143343,1117
"C2362",0.583398898505114,0.0666666666666667,46,0,0.133333333333333,0.58375350140056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.357142857,0.428571429,0,0.214285714,0,0,0,0.129179175629782,0.0793827147909935,196
"C2368",0.294649881982691,0.733333333333333,10,0,0.266666666666667,0.406162464985994,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.125,0,0.0574584938814426,0.0813397616887684,548
"C2371",0.176239181746656,0.2,20,0,0.0666666666666667,0.202240896358543,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.25,0,0.0801834385268184,0.0886888805080168,451
"C2373",0.324154209284028,0.866666666666667,9,0,0.333333333333333,0.523809523809524,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.166666667,0,0.103562395102002,0.200408737398962,800
"C2377",0.424468922108576,0.133333333333333,22,0,0.2,0.614565826330532,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.333333333,0.333333333,0,0.15402374930068,0.289734677444015,579
"C2378",0.311565696302124,0.0666666666666667,25,0,0.8,0.351260504201681,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0965928342355546,0.230839797364102,901
"C2383",0.289535798583792,0.0666666666666667,14,0,0.2,0.363025210084034,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.333333333,0.444444444,0,0.218140557407276,0.241104100624828,832
"C2385",0.164830841856806,0.0666666666666667,4,0,0.266666666666667,0.219047619047619,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.164448541868583,0.173545210841224,552
"C2389",0.261211644374508,1,21,0,0.2,0.381512605042017,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0.0489248201467193,0.101022353145036,561
"C2390",0.14162077104642,0.0666666666666667,4,0,0.266666666666667,0.160224089635854,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.197153078189884,0.2528158031537,422
"C2393",0.597954366640441,0.0666666666666667,1,0.333333333333333,0.133333333333333,0.651540616246499,0,0,0,0,0,0,0.615384615,0.384615385,0,0,0,0.307692308,0,0,0,0,0,0,0.307692308,0.384615385,0,0,0,0,0,0,0.230769231,0.153846154,0.307692308,0.307692308,0,0,0.0874563663727553,0.197671929627855,922
"C2394",0.0987411487018096,0.933333333333333,20,0,0.133333333333333,0.117086834733894,0,0,0,0,0,0,1,0,0,0,0,0.375,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.25,0,0.46277726559976,0.0215886735910791,254
"C2401",0.0735641227380016,0,21,0,0.2,0.084593837535014,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0.148437069080995,0.0525344776621444,19
"C2405",0.225806451612903,0.133333333333333,22,0,0.533333333333333,0.400560224089636,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.228407756739081,0.593596787181343,1240
"C2412",0.214398111723053,0.733333333333333,10,0,0.133333333333333,0.268347338935574,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0,0.12425438700171,0.119716228199823,487
"C2414",0.353265145554681,1,13,0,0.266666666666667,0.545098039215686,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.185826064345318,0.254354938995179,1200
"C2416",0.210070810385523,0.133333333333333,0,0,0.333333333333333,0.0789915966386555,1,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.0872869536439496,0.124435565250186,63
"C2420",0.16955153422502,0.333333333333333,3,0.333333333333333,0.533333333333333,0.293557422969188,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.428571429,0,0.144528756825757,0.156614716584953,505
"C2433",0.190794649881983,0.0666666666666667,19,0,0.133333333333333,0.210644257703081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0.4,0,0.2,0,0,0,0.161643382266033,0.0997686199761485,130
"C2437",0.025177025963808,1,12,0,0.0666666666666667,0.00952380952380952,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0253725110118274,0.0880773033524621,16
"C2445",0.304484657749803,1,16,0,0.266666666666667,0.368627450980392,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0.0669298473709508,0.122977973029447,334
"C2446",0.855232100708104,0.0666666666666667,32,0,0.333333333333333,0.872268907563025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0,0.25,0.25,0,0,0.310647786996982,0.176169896133813,1204
"C2450",0.179779701022817,0.0666666666666667,8,0,0.333333333333333,0.237535014005602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.166666667,0.5,0.333333333,0,0.253906342339787,0.297114375121041,451
"C2453",0.249016522423289,0.0666666666666667,7,0.666666666666667,0.2,0.313725490196078,0,0,0,0,0,0,0.571428571,0.428571429,0,0,0,0,0,0,0,0,0,0,0.571428571,0.428571429,0,0,0,0,0,0.428571429,0.285714286,0,0.142857143,0.142857143,0,0,0.089528717427448,0.152486570784959,559
"C2458",0.325334382376082,0.266666666666667,28,0,0.2,0.470588235294118,0,0,0,0,0,0,1,0,0,0,0,0.428571429,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.428571429,0,0.559093523705963,0.019927222318489,910
"C2460",0.38985051140834,0.0666666666666667,17,0,0.2,0.48515406162465,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0.5,0.166666667,0,0.304320418567635,0.29655376272845,793
"C2470",0.239968528717545,0.4,1,0.333333333333333,0.133333333333333,0.425210084033613,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0.148720736905972,0.365804682642421,887
"C2479",0.256884343036979,0.0666666666666667,13,0,0.133333333333333,0.337254901960784,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.428571429,0.285714286,0,0.228265922826592,0.283139837116618,647
"C2481",0.262391817466562,0.666666666666667,2,0,0.133333333333333,0.264985994397759,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0.048026538700959,0.0818188304606195,302
"C2486",0.221479150275374,0.133333333333333,2,0,0.266666666666667,0.281232492997199,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0.3,0.2,0,0.128473945898242,0.214235477590794,587
"C2488",0.467741935483871,0.266666666666667,28,0,0.266666666666667,0.611764705882353,0,0,0,0,0,0,1,0,0,0,0,0.375,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.625,0,0,0.600115043062352,0.0226895124710775,1023
"C2489",0.433516915814319,0.466666666666667,36,0,0.266666666666667,0.525490196078431,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0.130857543594229,0.269481280642564,950
"C2490",0.108575924468922,0.333333333333333,4,0,0.133333333333333,0.114285714285714,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.137996517189482,0.199527046999704,340
"C2492",0.223446105428796,0.2,23,0,0.333333333333333,0.261624649859944,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,0.0864792883089458,0.108249156533173,585
"C2496",0.311565696302124,0.8,0,0,0.2,0.550140056022409,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.487546194517331,0.579856687086548,1400
"C2503",0.140047206923682,0.866666666666667,7,0,0.133333333333333,0.164145658263305,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.0640104326722297,0.104758070270215,327
"C2505",0.0684500393391031,0.2,2,0,0.133333333333333,0.0784313725490196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0.0115988621768354,0.0544201738917712,163
"C2506",0.431943351691581,0.333333333333333,14,0,0.2,0.665546218487395,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588,0.411764706,0.411764706,0.282674987589533,0.437155350790463,1433
"C2507",0.561762391817467,0.0666666666666667,4,0,0.266666666666667,0.485714285714286,0,0,0,0,0,0,0.722222222,0.277777778,0,0,0,0.833333333,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.055555556,0.388888889,0,0.222222222,0.277777778,0.055555556,0,0.0726268428559046,0.188559430010091,763
"C2508",0.322974036191975,0.8,13,0,0.2,0.270588235294118,0,0,0,0,0,0,0.714285714,0.285714286,0,0,0,0,0,0,0,0,0,0,0.714285714,0.285714286,0,0,0,0,0,0.285714286,0.285714286,0,0.285714286,0.142857143,0,0,0.0147664862224113,0.0865177816057977,568
"C2513",0.286388670338316,0.266666666666667,15,0,0.4,0.289635854341737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.199489397915041,0.174431997716779,820
"C2514",0.186860739575138,0.133333333333333,10,0,0.0666666666666667,0.219607843137255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.0658542735345799,0.131234264629435,648
"C2515",0.204169944925256,0.133333333333333,17,0,0.2,0.342296918767507,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.285714286,0.285714286,0.285714286,0,0.0890953360281777,0.131122142150917,205
"C2518",0.123918174665618,0,11,0,0.133333333333333,0.127170868347339,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.112627946008557,0.163714108065683,305
"C2520",0.371361132966168,0.4,2,0,0.133333333333333,0.228011204481793,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0475064810218345,0.159397392642727,386
"C2522",0.283634933123525,0,13,0,0.133333333333333,0.38375350140056,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.428571429,0.285714286,0,0.120913410396426,0.150244121214592,610
"C2526",0.129425649095201,0.2,16,0,0.133333333333333,0.155742296918768,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,0.0796003435532547,0.0980663968931881,321
"C2527",0.140440597954367,0.0666666666666667,8,0,0.2,0.1703081232493,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0,0.212404163613298,0.215152843324126,375
"C2530",0.110542879622345,0,19,0,0.333333333333333,0.158543417366947,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0.168348974462016,0.205744748081177,302
"C2531",0.202202989771833,0.866666666666667,22,0,0.4,0.215126050420168,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.166666667,0.5,0,0.166666667,0.166666667,0,0,0.108329590493976,0.122193115679819,358
"C2532",0.0837922895357986,0,7,0,0.0666666666666667,0.0857142857142857,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0.0542041935560126,0.123528392469447,146
"C2536",0.018095987411487,0.8,7,0,0.0666666666666667,0.02296918767507,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0.0153495811959751,0.0298449651910669,47
"C2538",0.569236821400472,0.0666666666666667,13,0,0.2,0.720448179271709,0,0,0,0,0,0,1,0,0,0,0,0.473684211,0,0,0,0,0,0.421052632,0.105263158,0,0,0,0,0,0,0,0.052631579,0.210526316,0.157894737,0.210526316,0.368421053,0,0.256419954455555,0.295585432232155,799
"C2539",0.145554681353265,0.933333333333333,8,0,0.133333333333333,0.125490196078431,0,0,0,0,0,0,0.833333333,0.166666667,0,0,0,0.833333333,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.5,0,0.333333333,0.166666667,0,0,0.00408954447675106,0.103957923491698,228
"C2549",0.0692368214004721,0.866666666666667,17,0,0.133333333333333,0.0717086834733894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.4,0,0.4,0,0,0,0.14241700746204,0.0876390063909813,165
"C2556",0.108969315499607,0.666666666666667,21,0,0.133333333333333,0.132212885154062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0.000583094973563735,0.0997686199761485,148
"C2560",0.136113296616837,0,3,0,0.0666666666666667,0.202240896358543,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0808532097802362,0.205326837024881,481
"C2561",0.169158143194335,0.0666666666666667,7,0.333333333333333,0.266666666666667,0.21624649859944,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0.0880552206699289,0.189609304127127,441
"C2563",0.184893784421715,0.0666666666666667,9,0,0.133333333333333,0.230812324929972,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.0590068474261085,0.153352971755328,449
"C2565",0.38552321007081,0.2,33,0,0.2,0.505322128851541,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0.103184171335366,0.158102887663469,1090
"C2568",0.151848937844217,0.2,31,0,0.133333333333333,0.153501400560224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.4,0,0.4,0,0,0,0.0626748299962966,0.068129695128788,189
"C2570",0.166797797010228,0.733333333333333,14,0,0.133333333333333,0.170868347338936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.5,0,0.125,0,0,0,0.0666146608987542,0.065112581161385,205
"C2571",0.178992918961448,0.133333333333333,5,0,0.0666666666666667,0.0291316526610644,1,0,0,0,0,0,0,0.071428571,0.928571429,0,0,0,0,0.071428571,0.928571429,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.857142857,0,0,0,0.071428571,0.108727513415124,0.120358384213155,62
"C2574",0.381589299763965,0.266666666666667,14,0,0.4,0.494117647058824,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.444444444,0.222222222,0,0.150430623517639,0.123528392469447,826
"C2576",0.149095200629426,0.133333333333333,19,0,0.266666666666667,0.158543417366947,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.131732186054575,0.180904522613065,73
"C2579",0.405979543666404,0.0666666666666667,16,0,0.266666666666667,0.528291316526611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0.166666667,0.166666667,0.333333333,0,0.253949680479714,0.250104477764074,751
"C2583",0.42486231313926,0.4,21,0,0.133333333333333,0.414005602240896,0,0,0,0,0,0,0.545454545,0.454545455,0,0,0,0.545454545,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0.090909091,0.363636364,0,0.363636364,0.181818182,0,0,0.0336540355687934,0.175757081553814,982
"C2583",0.42486231313926,0.4,21,0,0.133333333333333,0.414005602240896,0,0,0,0,0,0,0.545454545,0.454545455,0,0,0,0.545454545,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0.090909091,0.363636364,0,0.363636364,0.181818182,0,0,0.0336540355687934,0.175757081553814,982
"C2586",0.025177025963808,0.866666666666667,7,0,0.2,0.0296918767507003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.6,0,0.2,0,0,0,0.148720736905972,0.0911046102724576,57
"C2587",0.226986624704957,0.2,23,0,0.2,0.276190476190476,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.285714286,0.285714286,0,0.100631160910574,0.116291396128717,589
"C2595",0.330841856805665,0.133333333333333,2,0,0.333333333333333,0.495238095238095,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.290554649394448,0.539084876716238,1359
"C2596",0.174665617623918,0.0666666666666667,15,0.333333333333333,0.466666666666667,0.219607843137255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.571428571,0.285714286,0,0.195667761939658,0.199873607387852,480
"C2597",0.385129819040126,0.466666666666667,25,0,0.133333333333333,0.0857142857142857,1,0,0,0,0,0,0,0.09375,0.90625,0,0,0,0,0.09375,0.90625,0,0,0,0,0,0,0,0,0,0,0.25,0.53125,0.03125,0,0.0625,0.09375,0.03125,0.110571354277474,0.123283761607225,94
"C2601",0.0853658536585366,0.0666666666666667,7,0,0.2,0.112605042016807,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.272407788257728,0.268614879672195,281
"C2603",0.201416207710464,1,9,0,0.133333333333333,0.212885154061625,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0,0.0735881615961043,0.0997482340709633,509
"C2605",0.235247836349331,0,6,0,0.2,0.292436974789916,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0.121780173194966,0.246995627223338,572
"C2609",0.208497246262785,0.866666666666667,17,0,0.133333333333333,0.267226890756303,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0.0266962941950531,0.166277635642717,555
"C2612",0.652242328874902,0.6,27,0,0.133333333333333,0.938935574229692,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0.25,0,0,0.0328897083737166,0.157358802124211,1832
"C2618",0.599527930763179,0.0666666666666667,40,0,0.466666666666667,0.731652661064426,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0.4,0,0,0.2,0.4,0,0,0,0,0,0.6,0,0,0.2,0.2,0,0,0.0718388766754131,0.0573251653806558,783
"C2620",0.394571203776554,0.733333333333333,28,0,0.4,0.587114845938375,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.158759426045434,0.523795447827372,1709
"C2621",0.538945712037766,0.4,26,0.333333333333333,0.266666666666667,0.147899159663866,1,0,0,0,0,0,0,0.444444444,0.555555556,0,0,0,0,0.444444444,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.5,0,0,0.166666667,0.111111111,0.0720910258531704,0.0939280581406016,133
"C2627",0.217938630999213,0.733333333333333,18,0,0.133333333333333,0.204481792717087,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0.166666667,0.166666667,0,0,0.000362464443026105,0.06971979573323,404
